DISTRICT,DA311TA09R,DA311TA10R,DA311TC09R,DA311TC10R,DA311TM09R,DA311TM10R,DA311TR09R,DA311TR10R,DA311TS09R,DA311TS10R,DA311TW09R,DA311TW10R,DB311TA09R,DB311TA10R,DB311TC09R,DB311TC10R,DB311TM09R,DB311TM10R,DB311TR09R,DB311TR10R,DB311TS09R,DB311TS10R,DB311TW09R,DB311TW10R,DE311TA09R,DE311TA10R,DE311TC09R,DE311TC10R,DE311TM09R,DE311TM10R,DE311TR09R,DE311TR10R,DE311TS09R,DE311TS10R,DE311TW09R,DE311TW10R,DF311TA09R,DF311TA10R,DF311TC09R,DF311TC10R,DF311TM09R,DF311TM10R,DF311TR09R,DF311TR10R,DF311TS09R,DF311TS10R,DF311TW09R,DF311TW10R,DH311TA09R,DH311TA10R,DH311TC09R,DH311TC10R,DH311TM09R,DH311TM10R,DH311TR09R,DH311TR10R,DH311TS09R,DH311TS10R,DH311TW09R,DH311TW10R,DI311TA09R,DI311TA10R,DI311TC09R,DI311TC10R,DI311TM09R,DI311TM10R,DI311TR09R,DI311TR10R,DI311TS09R,DI311TS10R,DI311TW09R,DI311TW10R,DL311TA09R,DL311TA10R,DL311TC09R,DL311TC10R,DL311TM09R,DL311TM10R,DL311TR09R,DL311TR10R,DL311TS09R,DL311TS10R,DL311TW09R,DL311TW10R,DM311TA09R,DM311TA10R,DM311TC09R,DM311TC10R,DM311TM09R,DM311TM10R,DM311TR09R,DM311TR10R,DM311TS09R,DM311TS10R,DM311TW09R,DM311TW10R,DP311TA09R,DP311TA10R,DP311TC09R,DP311TC10R,DP311TM09R,DP311TM10R,DP311TR09R,DP311TR10R,DP311TS09R,DP311TS10R,DP311TW09R,DP311TW10R,DR311TA09R,DR311TA10R,DR311TC09R,DR311TC10R,DR311TM09R,DR311TM10R,DR311TR09R,DR311TR10R,DR311TS09R,DR311TS10R,DR311TW09R,DR311TW10R,DS311TA09R,DS311TA10R,DS311TC09R,DS311TC10R,DS311TM09R,DS311TM10R,DS311TR09R,DS311TR10R,DS311TS09R,DS311TS10R,DS311TW09R,DS311TW10R,DW311TA09R,DW311TA10R,DW311TC09R,DW311TC10R,DW311TM09R,DW311TM10R,DW311TR09R,DW311TR10R,DW311TS09R,DW311TS10R,DW311TW09R,DW311TW10R
"214903",66,71,76,81,78,81,81,84,91,95,89,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,69,74,80,77,80,79,83,90,94,89,87,68,72,73,80,78,82,84,86,92,95,96,92,66,71,76,81,78,81,81,84,91,95,89,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,68,68,77,78,81,72,79,70,87,83,85,65,70,79,82,78,81,77,82,90,94,82,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,62,63,73,70,76,72,78,84,92,84,85,21,26,33,28,30,40,30,37,38,81,19,78,40,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1
"215901",78,80,84,88,88,90,89,90,94,96,89,88,68,90,83,-1,78,95,84,-4,-1,-1,-1,89,71,73,79,80,84,87,85,86,93,95,87,83,80,84,79,89,90,92,91,92,95,98,90,93,68,73,66,79,84,88,84,86,87,92,91,84,40,33,-1,-1,60,83,-4,67,-1,-1,-1,-1,50,48,30,30,78,80,57,63,20,50,89,31,77,77,89,88,87,87,88,88,94,95,88,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,68,73,78,78,82,83,84,90,93,86,85,40,33,53,44,62,56,60,56,82,88,89,73,85,84,93,93,91,90,92,92,98,98,89,91
"216901",70,73,81,90,79,79,90,88,98,93,81,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,65,71,85,68,73,81,82,-4,92,56,75,69,67,71,86,79,76,92,86,94,95,-4,89,57,62,70,87,71,73,86,82,-4,90,80,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,77,87,93,79,81,89,90,-4,91,56,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,57,72,80,65,65,82,82,96,85,67,85,31,8,-1,-1,40,17,70,67,-1,-1,-1,-4,82,84,93,93,88,84,93,95,96,95,90,94
"217901",78,82,84,83,86,92,95,95,-4,97,96,96,57,33,-1,-1,71,67,86,83,-1,-1,-1,-1,70,75,81,67,80,92,96,91,-4,-4,91,-4,82,83,81,77,91,92,97,97,-4,-4,94,-4,78,79,75,73,89,97,-4,90,-4,-4,80,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,80,88,90,80,91,93,93,-4,93,-4,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,56,75,76,68,75,97,86,-4,93,88,-4,43,40,-1,-1,57,40,86,90,-1,-1,-1,-1,79,85,87,89,86,92,95,98,-4,96,-4,94
"218901",67,77,80,84,77,85,86,89,95,95,91,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,70,65,75,70,83,77,84,92,92,87,97,65,79,77,83,75,87,88,91,95,95,97,-4,60,72,73,80,73,83,83,87,95,92,90,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,48,44,55,48,70,39,65,-1,-1,71,86,68,75,82,85,79,84,84,88,95,94,87,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,55,65,68,56,68,71,80,90,86,82,94,13,13,46,31,24,33,38,45,50,57,55,83,81,86,92,92,85,90,92,95,95,-4,93,-4
"219901",74,85,86,89,80,89,93,98,91,91,94,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,82,86,88,72,88,88,97,93,89,93,-4,73,85,78,89,81,91,92,97,90,96,95,95,65,82,60,70,74,95,85,-4,-1,86,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,80,-1,-1,83,-4,83,-4,-1,-1,-1,-1,75,84,93,90,79,87,94,99,91,86,94,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,61,67,72,58,76,81,93,73,82,89,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,84,90,93,81,88,94,98,90,92,93,97
"219903",68,77,64,79,80,85,88,92,89,90,96,93,47,65,56,83,61,70,76,90,75,-4,87,67,62,73,59,75,76,83,85,91,88,89,96,90,68,78,61,77,81,86,91,94,87,90,-4,98,61,70,56,71,75,81,86,91,88,86,99,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,25,33,-1,60,45,67,58,-1,-1,-4,60,69,76,68,82,78,84,85,91,91,90,93,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,53,37,58,56,65,74,86,77,82,95,79,26,48,17,17,46,76,47,68,44,58,86,67,82,89,78,93,89,95,92,95,92,95,95,-4
"219905",67,67,67,66,77,76,86,93,90,92,96,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,58,60,58,74,70,84,91,88,90,94,94,65,64,62,63,75,74,90,95,86,90,-4,94,57,58,52,60,70,70,82,91,85,89,95,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,70,73,71,80,79,81,90,94,95,90,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,54,48,52,62,66,78,90,84,96,-4,91,50,55,80,-1,88,67,55,80,-4,-1,-1,-1,87,88,91,89,94,94,95,97,-4,-4,-1,-4
"220801",62,66,77,82,68,74,88,88,97,97,90,80,48,43,50,71,50,54,81,81,-4,91,90,-4,43,58,-4,-1,55,55,67,92,80,-1,-1,-1,57,64,69,81,62,69,90,89,91,-4,95,83,57,75,63,63,61,75,89,89,80,86,-1,-4,88,88,-1,80,88,88,88,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,67,82,83,72,77,87,86,-4,95,86,77,86,79,83,-4,86,86,-4,86,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,68,83,87,72,77,90,89,98,-4,91,65
"220802",89,93,92,97,92,94,96,97,-1,-1,-4,-4,77,88,73,-4,81,88,93,93,-1,-1,-4,-4,-1,94,-1,-1,-1,94,-1,-4,-1,-1,-1,-4,89,95,90,97,92,96,97,98,-1,-1,-4,-4,80,88,-4,83,84,94,96,94,-1,-1,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,90,93,96,92,92,96,95,-1,-1,-4,-4,95,96,-1,-4,-4,96,95,96,-1,-1,-4,-4,57,58,56,-1,69,68,85,89,-1,-1,-1,-1,73,56,-1,-1,80,67,86,71,-1,-1,-1,-1,94,95,95,97,96,96,98,99,-1,-1,-4,-4
"220804",32,36,43,53,30,36,76,73,74,73,-1,-1,31,36,47,48,29,32,77,75,85,64,-1,-1,31,36,42,52,29,35,75,73,73,72,-1,-1,31,31,42,47,30,35,81,76,72,74,-1,-1,28,35,34,50,28,38,71,68,63,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,-3,19,7,10,52,34,27,60,-1,-1,33,41,45,58,30,37,70,70,76,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,37,40,53,29,36,75,73,72,73,-1,-1,20,7,13,23,7,-3,47,27,56,38,-1,-1,54,40,73,78,48,33,88,82,82,94,-1,-1
"220808",45,39,43,52,61,49,70,66,-1,78,73,83,45,37,42,52,59,47,70,66,-1,75,74,85,47,39,30,53,63,49,72,62,-1,60,81,86,52,53,29,67,74,58,83,61,-1,-1,80,92,-1,50,-1,-1,-1,60,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,27,57,44,51,42,60,71,-1,-4,70,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,38,27,50,61,54,68,66,-1,-1,74,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"220809",87,84,88,92,92,87,97,99,-4,98,99,98,73,67,70,79,80,69,90,-4,-4,91,-4,-4,65,71,53,82,79,75,91,98,-4,95,89,-4,88,85,89,90,93,88,97,99,-4,98,98,98,77,88,75,-4,89,88,97,-4,-4,-4,93,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,83,87,96,90,84,95,-4,-4,98,-4,96,67,71,-1,-1,83,83,-4,86,-1,-1,-1,-1,74,74,81,86,78,77,-4,-4,-4,-4,-4,-1,67,50,-1,58,71,52,83,92,-4,83,-4,88,92,88,95,93,95,91,98,99,-4,99,-4,97
"220810",92,92,98,99,93,94,99,98,99,99,97,96,-4,-4,-1,-1,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,94,99,98,92,96,-4,98,98,98,-4,-4,91,75,-4,89,91,81,-4,87,-4,86,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,90,96,-4,95,92,98,97,-4,-4,95,91,97,91,-4,94,97,94,-4,-4,-4,-4,-4,-4,83,79,-4,-4,83,79,-4,93,-1,-4,-1,-1,67,62,88,-4,71,67,95,86,83,-1,83,83,91,94,97,-4,93,95,99,98,99,-4,97,98
"220811",80,82,80,93,88,85,85,95,-1,-1,94,-4,72,74,70,86,82,80,82,90,-1,-1,-4,-4,76,82,77,91,86,85,81,94,-1,-1,92,-4,85,86,78,-4,96,86,93,-4,-1,-1,-4,-4,93,89,-1,-4,93,89,93,-4,-1,-1,86,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4,88,-1,-1,-4,88,-4,-4,-1,-1,-1,-4,74,76,83,83,77,84,76,88,-1,-1,86,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,81,60,93,82,85,78,94,-1,-1,93,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,-1,-1,-1,-1,-1,80,-1,-1,-1,-1,-1
"220812",36,33,38,34,29,25,74,81,73,69,-1,-1,18,28,6,22,9,19,64,77,63,53,-1,-1,31,32,29,33,26,23,65,81,73,63,-1,-1,38,33,37,36,31,26,75,85,71,86,-1,-1,52,36,50,29,50,40,82,82,81,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,33,38,31,27,22,73,73,75,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,32,41,27,32,24,79,80,73,68,-1,-1,20,-3,-1,-1,-1,-3,-1,17,-1,-1,-1,-1,41,40,53,50,30,21,77,90,75,90,-1,-1
"220813",86,88,92,94,92,94,93,95,-4,99,95,95,85,83,84,90,92,89,95,94,-4,-4,-4,93,81,84,90,91,90,92,89,92,-4,-4,97,94,85,86,90,91,90,92,92,95,-4,98,94,97,84,83,89,90,91,92,89,91,-4,-4,95,93,80,-4,-1,-1,80,-4,80,-4,-1,-1,-1,-1,-1,64,-1,-1,-1,79,-1,79,-1,-1,-1,80,88,90,95,97,93,96,95,95,-4,-4,96,94,95,95,97,-4,96,98,99,97,-4,-4,-4,98,32,49,70,67,36,64,63,75,-4,86,88,90,80,75,-1,67,-4,92,88,89,-1,-1,-1,-4,87,92,97,96,91,95,94,98,-4,97,91,97
"220814",85,86,78,80,89,94,90,95,-1,-1,-4,88,-4,60,-1,-1,-4,80,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,90,80,89,87,92,92,95,-1,-1,-4,-4,90,-4,-1,-1,90,-4,88,-4,-1,-1,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,81,-1,67,93,96,87,96,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,43,-1,-1,80,71,83,71,-1,-1,-1,-1,44,-1,-1,-1,63,-1,43,-1,-1,-1,-1,-1,82,88,67,85,88,96,89,96,-1,-1,-4,78
"220815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220816",74,89,76,92,83,94,88,95,97,97,88,96,78,93,69,94,85,94,88,97,-4,-4,85,-4,67,88,71,90,78,94,85,94,96,96,86,95,73,89,72,89,82,96,90,96,97,96,93,97,69,86,74,90,79,93,87,94,96,96,90,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,74,62,77,56,88,63,88,-1,81,74,91,75,89,81,95,83,93,87,95,97,98,83,94,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-1,-4,59,82,69,86,69,91,82,92,93,95,80,93,10,62,-1,-1,50,77,50,83,-1,-1,-1,-1,87,97,88,-4,90,-4,93,97,-4,-4,80,-4
"220901",68,72,77,81,77,80,86,88,93,95,91,91,57,63,65,73,66,71,82,85,90,92,90,88,59,65,67,74,70,75,80,84,89,92,87,88,69,73,74,79,76,80,88,90,93,95,94,94,60,65,68,74,71,75,80,84,89,92,88,89,70,80,81,92,80,84,87,94,98,96,83,85,48,55,51,59,64,69,66,72,71,83,82,85,68,72,79,83,77,80,84,87,93,94,87,87,86,88,88,91,92,94,93,94,97,98,95,97,48,55,60,68,60,66,76,80,88,91,83,85,31,34,44,45,43,48,54,61,67,71,61,65,82,85,90,92,87,89,94,95,97,98,93,95
"220902",72,75,78,83,79,81,89,91,93,96,93,94,61,64,68,74,69,72,84,88,90,96,89,93,62,66,67,76,72,75,83,86,86,93,90,92,73,75,77,80,80,81,91,93,92,96,96,96,62,66,66,74,72,75,83,86,87,92,92,93,74,75,79,75,77,79,93,93,96,96,93,97,51,54,41,49,65,69,70,74,55,75,87,90,71,75,80,86,79,82,87,89,93,96,90,92,78,82,79,83,87,89,90,94,93,96,96,99,49,54,56,68,60,65,78,82,85,91,86,89,34,38,50,55,45,48,58,64,77,83,70,74,79,81,86,89,84,85,92,94,95,97,94,94
"220904",60,64,62,66,71,75,84,85,88,88,86,88,53,57,54,61,64,69,82,84,87,87,85,86,60,63,60,64,71,75,82,84,88,87,86,88,62,64,57,63,72,75,86,88,88,88,93,94,67,68,71,67,78,80,85,86,88,89,88,91,-1,80,-1,-1,-1,89,-1,89,-1,-1,-1,-1,55,55,53,42,70,72,71,69,70,73,82,83,59,63,66,68,70,75,81,82,89,88,78,83,76,89,79,94,89,92,95,95,94,94,-4,-1,48,49,49,49,62,63,78,78,84,82,83,85,29,30,31,45,40,42,52,50,61,76,56,53,68,74,65,86,80,77,89,92,95,98,82,89
"220905",58,64,65,74,68,74,79,83,88,93,85,86,47,53,56,65,56,63,73,77,84,90,82,82,54,61,62,71,66,72,76,80,86,92,83,84,59,66,64,72,69,75,82,86,89,94,91,90,57,64,64,73,69,75,78,82,87,93,85,85,65,72,66,76,75,79,88,89,96,97,91,97,45,51,34,45,61,67,60,67,61,75,76,75,57,63,67,76,67,74,76,80,87,92,79,81,80,83,82,85,87,90,90,93,96,99,95,98,42,51,49,62,55,64,69,75,80,89,79,80,16,21,26,31,25,32,32,41,49,65,38,51,79,84,87,91,84,88,92,94,95,98,92,93
"220906",88,90,93,94,92,93,96,97,98,99,98,97,73,77,80,85,79,83,93,93,98,96,96,96,69,75,74,80,79,83,86,89,92,95,95,93,89,91,92,93,92,93,97,97,98,99,99,98,74,77,79,81,83,85,88,89,94,95,96,94,77,83,87,89,85,86,94,95,-4,89,-4,92,55,61,55,59,72,77,72,76,75,85,92,86,88,90,94,94,92,94,96,96,99,99,97,96,94,96,95,96,97,98,98,98,98,-4,-4,98,58,65,72,76,70,74,85,87,94,95,91,88,57,55,69,67,71,67,78,80,90,90,85,82,92,93,95,96,94,95,98,98,99,-4,99,98
"220907",86,88,89,92,90,92,96,97,97,98,97,97,72,77,77,82,80,82,92,94,94,96,95,95,71,77,77,82,80,83,89,92,93,96,94,93,86,89,88,91,90,92,97,98,97,98,98,98,77,82,81,86,85,88,93,95,94,98,96,95,80,87,92,92,83,90,92,96,97,92,95,93,58,67,52,63,75,80,77,86,84,92,88,89,85,88,91,93,90,92,95,96,97,98,95,97,90,91,92,92,95,95,95,97,99,99,98,99,60,67,70,77,72,76,87,91,93,95,90,92,56,60,61,66,70,69,76,82,83,85,83,85,89,91,92,95,92,94,97,98,98,99,97,98
"220908",75,80,78,85,82,86,92,93,95,96,95,96,63,70,67,76,71,78,88,91,92,94,92,94,62,70,65,76,73,79,85,89,92,94,91,93,75,81,76,84,82,86,93,95,95,97,97,97,66,73,69,78,77,81,88,90,92,94,93,95,74,78,88,83,79,85,91,91,92,-4,96,96,55,63,37,53,71,76,73,78,78,79,89,93,74,79,79,85,81,85,90,92,94,96,92,94,86,91,85,92,93,95,94,95,99,98,97,98,48,57,52,67,60,69,81,85,88,91,88,91,31,40,33,44,43,55,57,67,66,74,76,82,84,87,87,92,88,91,95,96,97,98,96,97
"220910",64,65,67,76,74,74,83,87,91,94,89,88,59,58,55,76,71,66,82,86,95,94,93,79,60,62,63,74,71,72,82,85,88,92,87,88,65,65,66,72,75,74,86,90,93,93,93,93,59,60,61,68,71,72,80,82,86,91,90,90,-4,-4,-1,-4,-4,-4,-4,-4,-1,-1,-1,-1,40,48,19,26,54,64,59,66,41,61,81,88,63,65,68,80,73,74,81,83,88,94,87,84,79,95,57,-4,93,95,-4,-4,-4,-4,-1,-4,44,47,43,60,58,60,73,78,82,90,81,82,31,34,36,43,45,42,49,58,63,75,55,60,71,73,78,86,79,79,89,93,95,97,88,88
"220912",66,68,71,75,74,77,86,88,92,94,88,89,53,57,56,64,63,67,81,84,89,90,83,86,56,60,60,67,67,70,80,84,88,91,83,85,67,70,68,73,76,78,89,90,92,94,92,93,66,70,70,74,76,80,86,88,90,93,89,88,71,76,83,76,80,89,85,91,96,-4,92,-4,52,57,46,58,67,72,71,75,76,82,86,83,65,67,74,78,73,76,84,86,92,94,84,85,78,86,81,91,86,91,91,94,95,-4,90,95,43,46,50,57,55,59,75,78,85,89,76,78,29,37,39,46,42,49,54,67,71,77,52,62,80,81,87,89,86,86,92,94,97,98,92,93
"220914",76,81,82,87,82,87,92,94,98,98,93,95,68,75,75,80,78,82,88,94,97,98,96,96,72,74,76,79,80,83,90,91,96,96,92,93,77,82,81,87,83,88,94,96,98,99,96,97,71,77,75,79,80,84,91,92,94,97,86,95,64,91,-1,-4,56,91,80,-4,-1,-1,-1,-1,64,60,25,27,78,78,81,73,75,-4,71,95,75,80,84,88,81,86,90,92,97,97,89,94,94,86,91,74,96,95,96,95,-4,-4,-4,-4,51,59,66,74,61,70,83,85,95,94,84,93,33,50,56,70,37,59,64,70,82,89,53,86,78,84,85,93,83,88,93,95,98,98,94,94
"220915",76,76,82,84,83,83,92,92,96,96,95,93,67,78,76,78,70,88,93,93,92,93,-4,86,70,69,74,75,78,78,87,88,94,94,94,90,76,77,79,83,82,83,93,94,96,96,97,97,67,70,69,74,76,79,87,89,92,97,95,94,77,72,89,82,88,76,91,93,93,-4,-4,-4,57,59,52,50,70,77,70,75,83,-4,86,92,76,76,84,85,83,83,91,90,96,96,93,89,91,91,-4,89,91,96,-4,-4,-4,-4,-1,-4,53,55,63,68,64,66,83,83,91,92,91,85,42,41,53,47,53,52,66,64,77,71,80,66,77,77,83,86,84,84,92,92,96,96,95,93
"220916",84,88,88,92,89,92,94,96,98,98,95,96,74,80,78,86,81,87,92,93,95,98,92,94,76,83,80,87,85,89,90,93,95,97,93,94,84,88,87,91,89,93,95,97,97,99,97,98,77,84,81,86,86,90,90,94,95,96,93,94,80,90,89,96,86,95,93,96,-4,-4,93,94,59,71,52,67,75,83,77,83,81,85,88,90,83,88,89,93,89,92,93,95,98,98,93,94,87,91,86,92,94,96,95,97,98,99,97,99,65,74,73,81,76,82,86,90,95,96,88,91,60,70,77,78,70,80,76,85,92,94,74,86,89,92,94,96,93,95,97,97,99,99,96,97
"220917",65,71,72,74,76,84,85,89,92,95,88,91,76,83,79,86,79,90,93,98,88,-4,-4,-4,63,70,68,70,74,83,84,89,90,93,88,92,65,71,68,69,74,83,86,91,89,94,93,93,62,69,64,69,73,83,84,88,90,93,90,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,62,43,48,65,80,74,81,75,71,84,88,66,72,76,80,77,85,85,88,95,95,84,90,71,71,-1,-1,71,71,-4,86,-1,-1,-1,-1,54,62,63,65,66,77,81,86,90,92,83,89,46,40,67,61,67,64,70,63,92,90,67,73,73,78,88,87,81,86,89,91,97,98,84,88
"220918",76,80,82,87,82,86,92,93,97,97,93,92,64,69,69,80,72,76,88,90,94,95,92,90,67,72,73,81,76,81,87,89,94,95,90,89,77,81,80,86,83,86,94,95,97,98,96,96,68,73,76,81,76,82,89,90,96,95,90,92,81,85,86,-4,90,86,95,93,-4,85,89,-4,43,53,35,56,60,69,65,70,84,78,84,83,75,79,84,88,82,86,90,91,96,96,89,89,83,88,85,91,89,92,96,95,99,99,93,98,47,56,62,70,58,67,82,83,93,93,83,84,45,49,53,57,57,62,70,73,80,81,78,70,83,86,88,93,87,90,94,95,98,98,95,93
"220919",95,97,96,98,97,99,99,99,99,-4,99,99,87,92,90,95,88,95,97,97,-4,-4,-4,-4,83,90,82,89,91,97,95,98,95,96,95,-4,95,97,95,98,97,98,99,-4,99,-4,-4,-4,91,93,92,94,95,96,98,98,99,99,98,-4,83,-4,-1,-4,83,-4,-4,-4,-1,-1,-1,-4,73,88,-1,-1,80,-4,91,-4,-1,-1,-1,-1,94,97,96,98,96,99,98,99,99,-4,99,99,98,98,99,98,99,99,-4,99,-4,99,-4,99,73,85,76,87,82,92,92,97,96,98,96,99,76,87,78,86,84,93,92,96,95,98,97,97,95,97,96,98,97,99,99,99,99,-4,-4,99
"220920",71,74,74,81,77,80,89,92,89,93,93,93,57,60,59,62,64,68,81,88,84,84,86,91,64,68,66,73,72,75,86,89,82,92,90,92,70,74,70,78,77,81,90,93,87,94,97,97,65,69,66,74,74,77,86,90,84,91,90,94,66,79,69,-4,76,86,93,90,78,-4,-1,88,65,67,53,57,74,75,80,85,56,74,88,93,71,73,77,84,77,80,88,91,90,93,89,89,88,77,91,87,91,82,95,97,96,-4,-4,96,48,50,53,64,57,61,79,84,81,87,85,86,25,26,31,33,32,36,50,57,46,62,64,74,74,77,78,87,80,83,91,93,91,95,95,93
"221801",57,66,65,76,67,74,84,89,88,92,94,89,45,51,41,59,55,58,80,80,71,75,90,88,51,59,60,71,61,68,80,86,87,89,91,83,57,66,63,71,65,74,86,91,87,91,94,93,48,57,56,69,60,67,80,87,87,90,95,90,42,61,44,-1,45,60,67,83,78,-1,-1,33,43,52,50,66,57,65,76,86,85,89,96,88,58,66,68,82,69,74,81,86,89,92,94,86,86,93,-1,92,86,95,86,98,-1,-4,80,-4,48,53,59,70,58,63,79,84,86,90,89,78,32,41,43,53,45,50,58,64,72,84,71,65,71,79,83,89,77,85,89,93,94,98,95,91
"221901",73,77,80,84,81,85,89,91,95,95,95,95,59,64,63,70,69,75,83,85,89,89,93,91,65,71,73,77,75,81,85,87,92,92,93,94,73,77,77,81,81,85,91,92,94,95,97,97,67,73,73,79,77,83,86,89,93,93,95,94,87,86,81,94,92,91,96,94,-4,-4,92,-4,32,53,15,41,51,73,54,63,59,74,92,74,73,77,82,87,81,86,88,89,96,95,93,94,89,89,83,91,92,94,96,96,92,-4,-4,-4,52,58,62,69,64,71,80,82,90,91,91,89,38,47,50,56,47,61,62,71,75,77,77,74,81,84,88,90,87,90,93,94,97,97,95,97
"221904",67,77,72,85,76,82,85,91,91,94,93,94,25,77,33,-1,36,85,50,92,40,-1,-1,-1,58,75,66,86,70,82,81,91,88,93,89,91,68,75,70,79,77,82,88,92,88,93,92,93,48,68,50,76,63,77,76,83,88,87,83,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,57,-1,-1,38,71,50,57,-1,-1,-1,-1,65,78,74,91,75,83,82,90,94,95,94,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,61,49,71,55,68,71,83,86,86,83,85,19,44,33,55,30,49,49,69,63,70,79,83,72,79,78,87,80,83,88,93,94,95,95,95
