DISTRICT,D200A001S16R,D200AC01S16R,D200AM01S16R,D200AR01S16R,D200AS01S16R,D200AW01S16R,D300A001S16R,D300AC01S16R,D300AM01S16R,D300AR01S16R,D300AS01S16R,D300AW01S16R,D400A001S16R,D400AC01S16R,D400AM01S16R,D400AR01S16R,D400AS01S16R,D400AW01S16R,DA00A001S16R,DA00AC01S16R,DA00AM01S16R,DA00AR01S16R,DA00AS01S16R,DA00AW01S16R,DB00A001S16R,DB00AC01S16R,DB00AM01S16R,DB00AR01S16R,DB00AS01S16R,DB00AW01S16R,DE00A001S16R,DE00AC01S16R,DE00AM01S16R,DE00AR01S16R,DE00AS01S16R,DE00AW01S16R,DF00A001S16R,DF00AC01S16R,DF00AM01S16R,DF00AR01S16R,DF00AS01S16R,DF00AW01S16R,DH00A001S16R,DH00AC01S16R,DH00AM01S16R,DH00AR01S16R,DH00AS01S16R,DH00AW01S16R,DI00A001S16R,DI00AC01S16R,DI00AM01S16R,DI00AR01S16R,DI00AS01S16R,DI00AW01S16R,DL00A001S16R,DL00AC01S16R,DL00AM01S16R,DL00AR01S16R,DL00AS01S16R,DL00AW01S16R,DM00A001S16R,DM00AC01S16R,DM00AM01S16R,DM00AR01S16R,DM00AS01S16R,DM00AW01S16R,DR00A001S16R,DR00AC01S16R,DR00AM01S16R,DR00AR01S16R,DR00AS01S16R,DR00AW01S16R,DS00A001S16R,DS00AC01S16R,DS00AM01S16R,DS00AR01S16R,DS00AS01S16R,DS00AW01S16R,DW00A001S16R,DW00AC01S16R,DW00AM01S16R,DW00AR01S16R,DW00AS01S16R,DW00AW01S16R
"015825",-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,61,83,65,58,80,58,-1,75,-1,.,-1,72,61,83,63,55,76,74,52,85,69,-1,79,73,61,84,66,58,81,.,.,.,.,.,.,69,-1,82,53,-1,80,72,70,81,61,-1,81,63,52,78,51,-1,68,40,-1,63,31,-1,-1,87,-1,83,83,.,-1
"015826",88,-1,-1,-1,.,.,83,-1,-1,-1,-1,.,.,.,.,.,.,.,63,69,57,66,55,64,54,74,48,46,63,-1,62,68,57,65,53,64,64,70,56,69,53,68,63,69,57,66,54,64,.,.,.,.,.,.,50,60,50,49,23,47,62,69,59,63,57,60,60,66,57,62,46,63,30,38,27,30,24,28,84,80,83,89,71,83
"015827",92,93,90,94,100,78,99,100,100,97,100,100,.,.,.,.,.,.,86,89,87,85,91,74,82,79,82,85,92,67,84,90,84,83,88,71,86,90,84,87,89,82,84,89,85,83,88,72,-1,.,-1,-1,.,.,60,67,65,55,-1,55,85,89,89,83,93,67,73,77,74,74,79,48,45,44,54,43,45,-1,86,90,90,82,94,72
"015828",74,82,74,77,-1,69,90,88,93,89,90,86,83,-1,-1,-1,-1,-1,75,76,76,76,69,67,70,68,72,71,68,63,72,72,74,74,62,63,76,74,76,79,63,74,74,75,76,76,67,67,78,-1,-1,-1,-1,-1,58,50,66,56,40,53,73,78,77,73,74,60,65,65,69,66,56,53,42,52,41,41,47,22,82,93,83,80,80,71
"015830",100,-1,-1,-1,.,-1,76,-1,90,83,-1,-1,-1,.,-1,-1,.,.,65,67,63,67,71,51,71,100,63,74,100,-1,63,67,60,65,69,48,66,66,62,71,69,59,64,66,62,66,68,52,-1,-1,-1,-1,-1,.,50,57,49,51,50,35,63,68,64,62,72,43,61,65,61,62,63,49,28,41,28,27,33,-1,71,81,68,69,92,45
"015831",88,-1,92,85,.,-1,96,100,100,94,-1,-1,.,.,.,.,.,.,75,71,76,77,53,76,73,71,72,84,50,63,70,64,72,73,45,72,75,71,74,77,58,82,73,68,73,75,51,76,-1,.,-1,-1,.,-1,67,-1,73,69,-1,58,75,71,79,77,48,70,58,50,60,63,30,62,30,31,28,34,-1,-1,82,78,87,83,55,75
"015833",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,79,50,67,90,.,-1,-1,-1,-1,.,.,65,79,50,62,91,.,76,81,60,74,92,.,67,75,45,66,94,.,.,.,.,.,.,.,-1,.,.,-1,.,.,58,75,40,57,86,.,58,72,44,56,80,.,33,-1,-1,-1,-1,.,86,-1,83,89,-1,.
"015834",96,83,100,98,100,92,98,93,98,98,98,100,75,-1,-1,-1,.,.,95,90,95,97,98,94,79,76,81,77,100,71,85,76,86,89,93,71,95,88,94,97,97,96,93,88,92,96,99,89,100,-1,-1,-1,-1,-1,96,-1,91,100,.,-1,95,92,96,96,100,92,82,86,75,87,100,70,93,88,86,100,100,-1,96,93,96,98,98,96
"015835",95,90,96,96,-1,94,92,95,92,92,-1,86,75,.,-1,-1,.,-1,87,83,86,90,92,81,75,70,71,83,-1,64,78,74,77,81,85,71,88,80,86,93,91,86,81,74,80,85,91,75,.,.,.,.,.,.,53,-1,60,59,-1,44,85,86,87,86,93,76,65,43,68,71,-1,52,55,64,53,53,-1,-1,89,87,88,92,93,84
"015836",94,-1,86,100,.,-1,100,.,-1,-1,.,-1,.,.,.,.,.,.,89,86,90,91,94,84,-1,.,-1,-1,.,-1,79,-1,82,77,-1,88,84,82,83,84,93,89,86,79,86,88,86,91,.,.,.,.,.,.,85,-1,100,-1,-1,-1,95,92,98,98,-1,80,72,50,73,77,83,75,-1,-1,-1,-1,-1,-1,95,96,98,94,100,73
"015837",-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,49,28,49,26,34,38,-1,-1,-1,-1,-1,37,42,25,47,35,32,40,42,21,54,-1,41,35,35,23,46,-1,35,.,.,.,.,.,.,-1,.,-1,-1,.,-1,39,56,34,45,-1,27,29,-1,15,40,-1,26,24,-1,22,23,-1,-1,60,80,58,67,-1,-1
"015901",80,-1,83,86,.,-1,92,97,94,90,93,88,-1,.,-1,-1,.,-1,84,86,85,84,87,79,70,63,81,62,100,64,64,70,66,60,75,51,86,87,86,87,87,86,75,78,76,74,82,67,93,-1,100,91,100,-1,46,30,58,41,-1,45,82,85,84,81,88,71,62,62,65,62,61,51,38,44,34,38,60,30,91,92,91,91,90,88
"015904",58,-1,89,-1,.,-1,89,-1,-1,-1,-1,.,.,.,.,.,.,.,67,75,68,63,72,62,65,88,57,57,100,-1,65,73,66,61,70,60,70,73,69,69,73,69,67,74,68,63,72,62,-1,.,-1,-1,-1,.,57,64,65,50,51,52,64,76,67,58,71,56,58,66,60,53,62,49,32,39,35,27,34,26,71,81,72,68,72,69
"015905",35,-1,-1,-1,-1,-1,80,-1,-1,-1,-1,-1,.,.,.,.,.,.,62,69,67,57,67,51,63,70,68,62,52,50,62,69,67,57,66,51,66,73,68,63,66,59,62,69,67,57,68,51,50,-1,-1,-1,-1,.,59,61,69,51,43,59,59,66,66,52,68,44,54,63,60,48,59,40,30,39,32,24,44,20,61,100,59,64,-1,-1
"015906",90,94,87,91,95,80,100,100,100,100,100,100,97,83,100,100,100,-1,92,94,92,91,93,89,87,90,85,85,98,84,86,91,84,86,87,88,94,96,93,95,94,91,90,92,93,88,90,89,-1,.,-1,-1,.,-1,88,.,-1,-1,.,.,90,93,91,88,93,87,73,72,74,74,76,67,70,69,73,68,63,76,95,97,95,95,92,93
"015907",69,79,67,65,65,77,73,86,82,62,83,67,70,-1,71,73,-1,-1,59,65,60,57,62,51,55,58,55,54,52,55,57,64,58,55,60,49,62,66,61,62,62,58,59,65,60,57,62,50,64,-1,63,63,-1,-1,48,50,55,43,44,41,55,64,58,52,61,44,49,58,49,47,57,35,31,36,33,29,35,24,70,78,70,68,79,63
"015908",77,-1,75,88,-1,-1,-1,-1,.,-1,-1,.,71,-1,-1,-1,-1,-1,64,70,63,62,69,60,63,60,58,65,55,83,63,69,63,61,69,59,67,71,65,67,70,68,64,70,63,62,69,59,33,-1,-1,42,-1,-1,53,62,60,49,32,46,61,70,61,58,69,52,57,65,56,55,66,48,32,42,35,26,40,23,69,77,66,70,68,65
"015909",73,100,73,60,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,62,72,60,59,72,54,68,-1,75,77,-1,-1,59,69,58,56,68,52,66,73,63,65,72,61,61,71,60,59,71,53,62,-1,83,-1,-1,.,53,60,60,48,41,51,58,71,58,54,71,48,47,60,48,43,59,39,27,38,30,22,32,16,65,78,63,58,80,64
"015910",85,90,85,84,89,78,91,93,93,89,94,87,80,89,79,82,85,63,79,84,79,78,83,72,65,72,63,63,73,59,68,74,69,66,72,59,82,84,80,82,84,78,75,80,75,74,79,66,80,83,78,79,87,75,59,63,66,55,46,52,77,83,78,74,83,67,60,67,61,58,68,46,43,49,45,40,49,34,89,92,89,89,92,85
"015911",76,85,77,72,88,67,96,100,93,100,-1,83,59,-1,-1,-1,-1,-1,63,66,65,62,69,52,58,57,59,61,58,37,58,60,61,57,62,47,67,65,67,68,68,62,62,65,64,60,68,52,47,-1,-1,-1,-1,-1,51,47,59,46,42,48,60,66,64,56,69,43,50,53,53,49,56,33,28,35,31,24,41,17,70,75,73,68,75,59
"015912",80,82,79,79,88,76,88,100,90,89,-1,-1,89,.,-1,-1,-1,-1,68,71,71,65,70,60,67,67,71,67,65,54,66,69,70,63,68,58,71,72,73,70,70,67,67,71,71,64,69,59,91,-1,86,100,.,-1,57,66,68,51,47,41,65,71,69,60,70,54,55,60,61,52,54,39,36,37,41,31,42,29,77,77,76,79,82,70
"015913",81,73,82,88,63,72,100,-1,100,100,-1,-1,88,-1,71,89,.,100,85,82,86,88,82,80,80,88,80,78,87,69,81,74,84,85,68,74,88,83,86,94,79,87,81,79,80,86,71,79,86,-1,-1,-1,-1,.,-1,.,-1,-1,.,.,82,81,86,81,85,72,66,51,66,75,62,63,48,35,41,59,45,55,90,83,92,92,91,84
"015914",81,72,79,86,79,79,93,89,95,91,-1,-1,81,-1,89,89,.,-1,83,81,85,86,77,77,81,82,82,82,78,80,79,70,84,83,67,74,84,82,84,88,78,80,83,78,86,88,69,73,87,-1,-1,83,-1,.,59,-1,82,57,-1,-1,82,80,86,85,77,73,71,68,75,75,59,57,51,54,44,55,52,57,85,85,86,86,83,78
"015915",87,90,87,87,90,80,87,91,89,84,92,81,82,84,83,78,95,74,78,82,79,78,80,70,73,77,74,72,79,66,70,75,72,69,71,61,81,82,80,82,80,76,76,79,77,75,77,67,89,96,88,86,95,73,59,61,67,56,50,48,76,81,79,74,81,64,60,67,63,58,59,45,44,50,48,41,47,33,87,90,88,87,90,81
"015916",75,75,74,78,77,69,85,89,87,86,76,79,81,94,82,79,90,64,70,74,70,70,70,64,64,68,63,63,66,59,66,71,67,65,64,59,73,74,72,75,70,71,70,74,71,69,68,63,68,78,61,73,86,56,57,54,64,55,40,52,67,75,69,65,70,57,61,67,61,61,66,49,34,37,35,33,36,29,77,82,78,77,79,70
"015917",61,-1,63,53,-1,-1,71,-1,75,73,-1,-1,-1,-1,-1,-1,.,.,55,55,55,55,63,52,54,64,53,55,-1,-1,53,52,54,53,59,50,59,55,55,62,63,62,55,54,55,55,63,52,.,.,.,.,.,.,49,41,53,47,41,58,52,54,55,49,63,43,42,45,42,41,54,38,19,26,21,16,20,15,59,57,61,56,69,61
"016901",42,-1,45,50,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,79,89,80,78,75,71,.,.,.,.,.,.,74,88,78,70,67,61,85,91,87,85,76,83,70,88,71,65,74,61,83,-1,-1,-1,-1,.,49,-1,58,38,-1,-1,75,88,76,73,73,62,59,79,62,56,38,43,34,65,31,24,67,-1,85,90,86,84,77,79
"016902",66,-1,56,83,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,80,80,80,80,75,81,63,-1,-1,-1,-1,-1,71,67,71,72,65,72,80,78,80,81,74,85,71,73,71,71,66,74,.,.,.,.,.,.,57,60,59,52,75,-1,79,81,80,79,76,78,63,63,64,63,63,57,44,52,41,50,-1,35,86,85,87,87,81,87
"017901",100,-1,-1,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,90,95,86,90,100,85,100,-1,-1,-1,-1,.,79,89,71,78,100,70,91,94,89,90,100,96,79,100,67,80,100,71,-1,.,.,.,-1,.,.,.,.,.,.,.,87,96,83,89,100,71,68,82,70,63,-1,50,47,-1,38,54,-1,-1,91,93,90,91,100,86
"018901",70,78,61,75,-1,-1,88,-1,88,89,-1,-1,.,.,.,.,.,.,81,85,79,80,89,74,58,-1,58,67,-1,-1,72,77,71,71,85,65,85,87,83,85,89,87,69,75,69,66,85,58,79,-1,-1,63,-1,-1,29,-1,41,21,-1,-1,77,84,76,75,89,60,61,65,60,59,74,49,42,50,45,37,61,26,89,92,86,88,91,87
"018902",70,70,67,83,-1,.,100,.,-1,-1,.,-1,.,.,.,.,.,.,78,80,77,76,84,81,71,-1,-1,83,-1,-1,72,76,71,71,70,74,84,80,81,86,86,92,69,75,66,64,81,78,.,.,.,.,.,.,48,-1,47,44,-1,-1,73,80,74,68,81,67,61,66,64,58,55,60,36,29,39,35,50,-1,85,85,86,83,91,81
"018903",-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,54,79,51,50,67,32,-1,-1,-1,-1,-1,.,49,74,49,46,59,-1,57,82,50,58,75,-1,46,73,44,42,46,-1,.,.,.,.,.,.,50,-1,-1,-1,-1,-1,52,76,52,44,60,-1,43,67,40,33,67,-1,29,-1,35,33,-1,-1,69,91,64,69,83,-1
"018904",78,-1,-1,-1,-1,.,-1,.,-1,-1,.,.,.,.,.,.,.,.,74,71,82,76,57,65,55,-1,69,53,-1,-1,68,67,75,67,54,62,75,68,83,79,50,70,69,67,76,70,53,67,.,.,.,.,.,.,57,46,78,54,-1,-1,73,73,80,73,62,59,51,52,61,51,33,31,36,32,45,32,26,-1,76,73,84,80,58,65
"018905",-1,-1,-1,-1,.,.,-1,.,-1,-1,.,.,.,.,.,.,.,.,64,62,61,62,74,76,.,.,.,.,.,.,61,64,61,56,69,75,75,63,65,82,75,100,61,63,68,53,67,67,.,.,.,.,.,.,61,67,78,48,-1,-1,56,61,58,49,73,64,53,50,53,51,79,-1,27,-1,43,-1,-1,-1,65,56,49,73,82,88
"018906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84,75,86,82,100,86,.,.,.,.,.,.,82,69,86,78,100,89,81,73,83,78,100,82,74,-1,89,68,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,.,-1,86,76,88,85,100,90,78,63,82,76,100,-1,29,-1,-1,-1,-1,.,87,88,84,87,100,88
"018907",-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,65,63,73,72,67,-1,-1,-1,-1,.,.,73,71,68,79,75,64,72,67,67,80,82,62,66,-1,50,71,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,65,64,59,69,67,71,54,42,56,52,50,-1,38,-1,-1,30,67,-1,69,66,65,74,72,63
"018908",-1,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,59,59,65,62,50,-1,.,.,.,.,.,.,53,53,60,56,44,-1,62,45,65,67,55,-1,51,-1,56,58,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,.,-1,56,73,64,57,-1,-1,43,-1,56,43,-1,-1,-1,.,-1,-1,.,-1,64,63,73,64,54,-1
"019901",60,-1,73,65,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,70,66,78,66,71,59,55,41,71,49,53,47,60,56,71,56,62,47,74,67,79,73,70,74,61,45,73,58,55,64,55,-1,-1,-1,-1,-1,59,54,67,50,63,-1,65,65,77,60,71,46,58,61,69,51,50,50,31,26,38,27,-1,-1,76,76,82,73,78,64
"019902",80,63,77,86,71,88,.,.,.,.,.,.,.,.,.,.,.,.,78,75,81,77,72,80,58,53,60,55,59,73,72,71,76,70,69,75,81,65,86,85,67,92,81,76,91,75,90,63,100,.,-1,-1,-1,-1,76,75,86,75,-1,-1,75,82,78,71,76,72,58,56,62,56,52,58,37,35,33,42,37,-1,81,80,85,81,73,82
"019903",94,-1,100,83,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,80,69,76,82,64,56,67,43,61,71,-1,71,81,66,72,83,57,80,86,69,83,83,88,75,-1,-1,-1,-1,.,100,-1,-1,-1,-1,.,.,.,.,.,.,.,70,75,68,71,81,49,55,72,45,55,63,44,30,43,19,22,71,-1,75,80,71,77,82,66
"019905",61,65,66,58,63,47,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,70,73,73,68,67,66,52,61,54,48,50,49,62,65,65,60,54,61,74,72,76,74,69,79,70,63,74,67,56,77,-1,.,.,-1,.,.,58,-1,69,54,.,-1,65,74,71,61,65,53,54,56,60,50,48,55,36,33,35,39,44,24,77,80,81,75,71,72
"019906",54,-1,75,-1,-1,-1,62,-1,100,-1,-1,-1,.,.,.,.,.,.,80,82,84,76,86,68,52,70,45,50,83,-1,68,67,74,65,67,64,82,83,87,80,83,72,90,100,100,82,90,-1,-1,.,-1,-1,.,-1,50,-1,-1,-1,-1,-1,77,81,81,73,90,65,54,54,67,49,57,27,27,44,26,21,45,-1,81,83,85,78,88,71
"019907",81,83,80,81,78,80,96,96,97,98,92,86,100,-1,-1,-1,-1,.,72,74,73,71,72,67,56,58,57,55,56,49,63,64,65,63,61,59,75,77,74,75,73,72,76,78,79,74,72,72,90,-1,100,80,100,-1,59,53,70,55,35,54,69,72,71,68,72,62,50,49,54,50,52,39,31,28,32,31,35,28,88,90,88,88,88,83
"019908",68,77,69,67,50,73,-1,.,-1,-1,.,-1,100,-1,-1,-1,-1,-1,65,68,64,65,63,64,56,57,56,56,57,59,62,67,61,63,60,61,67,71,65,68,60,68,77,89,68,83,63,78,50,.,-1,-1,.,-1,54,-1,42,58,-1,86,63,65,63,62,66,60,50,56,49,51,44,49,26,28,28,24,24,26,74,78,73,75,78,67
"019909",84,-1,100,78,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,81,77,72,71,59,.,.,.,.,.,.,68,77,72,67,67,38,76,83,78,77,71,57,87,100,90,93,-1,-1,100,-1,-1,-1,.,-1,.,.,.,.,.,.,71,80,75,68,71,60,56,74,53,54,63,30,23,41,22,15,47,-1,72,80,75,71,70,59
"019910",71,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,92,92,97,89,.,80,.,.,.,.,.,.,88,-1,94,88,.,-1,96,-1,100,95,.,-1,-1,.,-1,-1,.,.,-1,.,-1,-1,.,-1,.,.,.,.,.,.,88,100,94,82,.,71,81,-1,90,80,.,-1,64,-1,-1,-1,.,-1,95,100,100,90,.,88
"019911",93,-1,100,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,93,91,94,93,91,95,100,-1,100,100,-1,-1,84,89,89,81,-1,75,95,92,95,96,89,97,75,-1,100,71,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,92,91,92,90,93,94,67,69,64,68,63,75,52,-1,52,52,-1,-1,93,94,93,93,95,95
"019912",87,100,91,86,75,85,98,100,100,97,92,100,90,-1,-1,-1,.,-1,88,94,90,85,84,86,72,81,74,66,68,77,79,86,83,75,70,79,89,95,91,86,86,91,84,95,86,78,81,83,92,-1,-1,-1,-1,.,69,100,84,55,-1,-1,86,93,89,83,83,81,73,88,79,66,62,70,48,70,50,41,56,27,91,95,93,88,88,87
"019913",-1,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,66,64,66,70,-1,47,.,.,.,.,.,.,62,-1,70,65,-1,-1,75,-1,75,85,-1,56,53,-1,71,-1,.,-1,.,.,.,.,.,.,-1,-1,-1,-1,.,.,57,-1,58,58,-1,-1,36,-1,40,40,.,-1,37,-1,-1,-1,.,-1,71,78,69,74,-1,55
"019914",-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,64,65,49,76,-1,80,-1,.,-1,-1,.,.,53,-1,35,71,-1,73,65,83,44,74,-1,83,92,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,63,55,53,78,-1,75,29,-1,-1,37,-1,63,-1,-1,-1,-1,-1,-1,62,60,46,76,-1,82
"020901",83,89,86,80,82,76,93,96,95,91,92,89,70,-1,83,58,-1,.,74,81,78,71,73,64,73,78,76,71,72,68,65,74,70,61,63,52,77,83,78,76,73,71,68,77,73,64,65,55,65,82,70,67,67,-1,59,63,70,54,32,47,71,80,77,67,72,59,56,66,63,52,54,39,34,42,39,29,33,22,78,85,80,76,79,68
"020902",79,76,83,78,81,70,95,-1,100,93,86,-1,100,.,-1,-1,-1,.,77,85,79,75,72,70,67,72,68,66,64,65,71,79,74,69,63,62,79,85,81,78,70,75,74,82,78,73,65,63,76,89,73,80,-1,-1,60,62,71,58,32,41,75,84,78,72,74,65,62,73,66,58,58,47,41,48,47,37,38,32,83,92,83,81,81,80
"020904",85,100,85,73,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,87,91,90,82,96,84,-1,-1,-1,-1,-1,.,79,91,79,71,89,85,91,91,92,89,94,86,87,97,88,80,100,85,69,.,-1,-1,-1,-1,62,.,83,42,.,-1,85,91,87,76,99,81,75,79,79,65,94,69,52,71,51,49,67,-1,88,89,91,84,96,84
"020905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"020906",79,82,73,85,75,75,70,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,77,80,79,76,74,68,66,71,72,64,59,50,69,73,75,68,62,56,79,81,81,81,75,70,73,77,76,73,72,59,81,-1,-1,83,-1,-1,57,-1,63,44,-1,50,74,78,78,72,73,66,56,62,63,55,44,41,40,53,47,36,27,36,81,83,83,80,77,76
"020907",73,62,76,75,78,70,88,.,-1,-1,-1,-1,.,.,.,.,.,.,70,73,74,69,69,60,54,53,58,51,51,56,64,65,70,62,59,54,76,77,77,77,73,71,66,67,71,65,62,56,75,-1,-1,-1,-1,-1,45,32,66,37,-1,-1,65,70,71,60,65,49,52,56,59,49,49,32,26,33,28,24,25,19,75,81,78,73,76,63
"020908",91,94,92,90,93,88,97,98,98,95,96,95,91,100,87,94,-1,-1,87,90,89,86,86,83,82,85,84,80,83,80,76,79,80,73,73,68,90,91,91,89,88,88,81,84,85,80,79,74,91,96,90,90,88,95,68,68,79,62,46,56,85,89,88,83,85,78,66,70,72,63,63,54,50,54,55,47,50,43,91,94,93,90,90,87
"020910",-1,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,62,70,65,60,75,42,100,-1,-1,-1,.,-1,62,70,65,60,75,42,66,72,70,67,71,38,64,79,71,59,82,-1,.,.,.,.,.,.,49,71,59,40,-1,-1,57,67,59,51,78,46,48,55,50,48,60,-1,25,-1,-1,33,-1,-1,59,54,55,61,-1,70
"021803",56,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,60,39,60,67,50,65,63,33,61,70,-1,82,59,36,59,65,57,67,63,42,61,68,-1,71,57,40,57,63,50,57,.,.,.,.,.,.,63,55,59,70,-1,-1,58,37,59,66,55,59,58,41,57,63,47,68,-1,-1,-1,-1,-1,-1,68,-1,71,86,-1,-1
"021805",-1,-1,-1,-1,.,.,-1,.,-1,-1,.,.,.,.,.,.,.,.,71,60,72,73,.,67,69,58,68,75,.,67,67,57,70,68,.,60,73,70,72,75,.,69,74,64,85,69,.,60,-1,-1,-1,-1,.,.,67,-1,81,57,.,-1,69,48,73,71,.,66,61,47,64,63,.,56,22,-1,29,-1,.,-1,89,-1,86,86,.,-1
"021901",79,80,81,79,77,76,95,97,98,94,94,91,100,-1,-1,-1,-1,.,82,83,85,81,80,77,56,54,60,56,56,50,64,61,70,63,61,58,84,83,86,84,80,83,74,72,80,73,70,67,80,-1,92,79,-1,71,61,45,74,57,45,55,80,82,84,79,80,72,57,56,63,54,59,46,37,42,41,33,40,26,90,91,92,90,88,86
"021902",70,80,67,69,77,61,87,100,83,85,100,78,73,-1,-1,-1,-1,-1,66,72,66,63,71,62,50,56,49,49,57,50,60,67,61,57,64,55,69,73,67,68,71,69,64,72,67,60,67,57,82,88,75,88,-1,-1,56,62,63,51,40,54,63,72,65,59,71,55,53,61,54,50,59,48,33,40,34,29,40,29,82,87,80,81,89,82
"022004",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,67,60,59,75,-1,.,.,.,.,.,.,59,56,61,57,76,-1,64,58,67,65,80,-1,55,56,57,52,71,-1,-1,-1,-1,-1,.,.,43,-1,45,36,67,-1,55,78,46,52,70,-1,46,45,45,42,67,-1,22,-1,-1,-1,-1,-1,88,-1,-1,90,-1,-1
"022901",74,-1,78,78,-1,-1,81,-1,-1,-1,-1,-1,.,.,.,.,.,.,74,83,68,77,78,70,71,-1,-1,-1,-1,-1,67,75,58,71,65,70,79,85,71,84,77,81,70,79,63,73,76,69,.,.,.,.,.,.,49,67,39,52,-1,59,70,81,65,71,80,61,49,59,43,51,50,51,34,45,27,41,-1,-1,82,92,77,86,84,73
"022902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,100,78,82,100,-1,.,.,.,.,.,.,79,100,73,75,-1,-1,78,-1,64,75,-1,-1,80,100,75,75,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,90,100,92,88,-1,-1,100,-1,-1,-1,-1,.,86,-1,-1,-1,-1,.,95,-1,86,100,-1,-1
"022903",-1,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,75,-1,79,79,-1,55,.,.,.,.,.,.,55,-1,70,60,-1,-1,81,-1,90,80,-1,-1,91,-1,86,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,67,.,67,78,.,-1,57,.,-1,-1,.,-1,-1,.,-1,-1,.,-1,68,-1,73,73,-1,-1
"023902",100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,86,97,81,87,95,79,-1,.,.,.,-1,.,82,93,77,84,88,76,94,100,90,93,100,92,82,100,74,81,100,79,.,.,.,.,.,.,76,-1,67,69,-1,86,81,95,76,83,89,71,77,83,70,79,89,75,62,-1,-1,70,-1,-1,89,95,87,91,90,79
"024901",-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,60,62,59,60,54,-1,.,.,-1,-1,.,56,57,58,57,54,49,63,62,65,64,59,62,60,60,61,59,60,54,58,-1,-1,-1,.,-1,50,-1,52,58,-1,-1,56,59,58,55,62,47,47,50,50,45,49,33,39,-1,47,41,41,-1,75,-1,73,64,-1,-1
"025901",78,-1,75,78,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,79,79,74,81,84,77,64,-1,40,71,78,83,73,73,66,77,80,76,80,79,76,85,79,81,76,75,71,82,76,76,-1,-1,-1,-1,.,.,33,-1,-1,-1,-1,-1,77,80,72,78,88,74,50,54,43,54,63,29,34,37,28,33,40,-1,80,82,76,82,86,76
"025902",72,76,72,76,63,63,88,-1,91,79,-1,-1,.,.,.,.,.,.,72,72,74,71,76,66,56,61,56,54,63,48,65,66,66,63,71,58,74,71,73,76,77,72,66,63,69,65,72,59,64,-1,63,80,-1,-1,44,27,50,43,-1,50,70,74,74,66,76,61,50,53,54,47,58,40,37,36,39,31,57,35,78,81,79,77,83,75
"025904",-1,.,-1,-1,.,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,79,84,74,81,90,63,88,-1,-1,-1,-1,-1,72,76,67,72,87,70,80,72,74,89,87,73,77,86,73,76,100,-1,88,-1,-1,-1,-1,.,-1,-1,.,-1,-1,.,78,93,74,75,93,54,62,65,54,65,82,-1,49,82,39,42,-1,-1,80,86,75,84,83,63
