DISTRICT,DA311TA10R,DA311TA11R,DA311TC10R,DA311TC11R,DA311TM10R,DA311TM11R,DA311TR10R,DA311TR11R,DA311TS10R,DA311TS11R,DA311TW10R,DA311TW11R,DB311TA10R,DB311TA11R,DB311TC10R,DB311TC11R,DB311TM10R,DB311TM11R,DB311TR10R,DB311TR11R,DB311TS10R,DB311TS11R,DB311TW10R,DB311TW11R,DE311TA10R,DE311TA11R,DE311TC10R,DE311TC11R,DE311TM10R,DE311TM11R,DE311TR10R,DE311TR11R,DE311TS10R,DE311TS11R,DE311TW10R,DE311TW11R,DF311TA10R,DF311TA11R,DF311TC10R,DF311TC11R,DF311TM10R,DF311TM11R,DF311TR10R,DF311TR11R,DF311TS10R,DF311TS11R,DF311TW10R,DF311TW11R,DH311TA10R,DH311TA11R,DH311TC10R,DH311TC11R,DH311TM10R,DH311TM11R,DH311TR10R,DH311TR11R,DH311TS10R,DH311TS11R,DH311TW10R,DH311TW11R,DI311TA10R,DI311TA11R,DI311TC10R,DI311TC11R,DI311TM10R,DI311TM11R,DI311TR10R,DI311TR11R,DI311TS10R,DI311TS11R,DI311TW10R,DI311TW11R,DL311TA10R,DL311TA11R,DL311TC10R,DL311TC11R,DL311TM10R,DL311TM11R,DL311TR10R,DL311TR11R,DL311TS10R,DL311TS11R,DL311TW10R,DL311TW11R,DM311TA10R,DM311TA11R,DM311TC10R,DM311TC11R,DM311TM10R,DM311TM11R,DM311TR10R,DM311TR11R,DM311TS10R,DM311TS11R,DM311TW10R,DM311TW11R,DR311TA10R,DR311TA11R,DR311TC10R,DR311TC11R,DR311TM10R,DR311TM11R,DR311TR10R,DR311TR11R,DR311TS10R,DR311TS11R,DR311TW10R,DR311TW11R,DS311TA10R,DS311TA11R,DS311TC10R,DS311TC11R,DS311TM10R,DS311TM11R,DS311TR10R,DS311TR11R,DS311TS10R,DS311TS11R,DS311TW10R,DS311TW11R,DW311TA10R,DW311TA11R,DW311TC10R,DW311TC11R,DW311TM10R,DW311TM11R,DW311TR10R,DW311TR11R,DW311TS10R,DW311TS11R,DW311TW10R,DW311TW11R,D2311TA10R,D2311TA11R,D2311TC10R,D2311TC11R,D2311TM10R,D2311TM11R,D2311TR10R,D2311TR11R,D2311TS10R,D2311TS11R,D2311TW10R,D2311TW11R,D3311TA10R,D3311TA11R,D3311TC10R,D3311TC11R,D3311TM10R,D3311TM11R,D3311TR10R,D3311TR11R,D3311TS10R,D3311TS11R,D3311TW10R,D3311TW11R,D4311TA10R,D4311TA11R,D4311TC10R,D4311TC11R,D4311TM10R,D4311TM11R,D4311TR10R,D4311TR11R,D4311TS10R,D4311TS11R,D4311TW10R,D4311TW11R
"102906",79,77,85,81,85,85,96,93,99,94,93,94,59,65,80,63,69,78,90,89,-4,85,82,95,73,71,81,73,80,82,93,89,99,89,89,90,79,79,81,81,86,87,97,94,99,93,97,99,65,68,50,67,73,88,88,80,-4,89,-1,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,76,88,81,84,84,95,91,99,95,90,90,56,51,67,60,67,68,92,85,99,88,89,84,53,52,69,65,66,70,90,82,96,90,88,79,83,80,87,85,88,86,97,94,99,95,96,95,-1,67,-1,67,-1,83,-1,-4,-1,-1,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"103901",71,68,78,73,80,76,88,93,96,94,85,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,57,67,72,83,67,83,88,-4,-4,78,-4,70,64,92,68,74,74,89,94,-4,89,85,-4,44,46,57,-1,56,62,63,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,71,56,80,86,80,86,92,88,-4,86,93,32,31,30,39,52,46,68,86,-1,82,63,86,38,40,-1,-1,75,70,75,80,-1,-1,-1,-1,76,70,82,74,84,78,93,95,-4,94,87,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"103902",76,74,74,79,84,80,87,92,84,95,97,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,69,81,77,81,89,86,89,-4,-4,79,67,73,76,85,72,90,92,83,94,-4,-4,68,66,65,64,80,74,80,89,82,89,94,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,59,60,40,75,66,72,76,-1,-1,90,-4,74,82,75,81,84,89,83,93,86,95,94,-4,67,62,70,62,75,71,80,86,78,88,94,-4,54,50,38,40,50,75,77,-4,63,-1,-1,-1,89,90,88,96,91,93,95,-4,90,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"104901",74,71,85,76,82,83,93,89,98,96,89,84,53,67,83,75,59,67,88,89,-4,-4,80,-1,69,62,83,65,77,78,90,85,96,92,85,80,71,73,81,68,80,82,94,92,97,97,94,91,63,57,74,63,74,76,90,79,96,89,88,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,60,-1,-1,50,80,67,60,-1,-1,-1,-1,78,70,91,84,85,84,92,86,98,94,86,80,57,47,74,50,69,67,88,80,94,91,77,74,43,40,61,47,59,67,82,73,86,86,58,42,83,83,92,84,89,90,95,95,99,98,90,89,-1,80,-1,-1,-1,80,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"104903",63,61,68,91,77,74,90,82,97,-4,90,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,53,65,86,74,67,87,79,95,-4,87,80,66,59,75,90,78,77,95,78,93,-4,75,88,37,48,44,93,54,65,77,67,83,-4,91,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,50,-1,33,-1,-1,-1,-1,61,62,63,91,76,72,86,84,-4,-4,-4,88,43,35,58,80,59,54,88,72,94,-4,88,83,40,38,-1,-1,60,63,60,75,-1,-1,-1,-1,75,76,72,88,88,89,95,89,-4,-4,89,-4,-1,50,-1,-1,-1,50,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"104907",79,81,83,87,84,84,93,93,97,95,95,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,80,85,86,80,83,93,94,-4,92,-4,93,79,82,80,88,85,87,93,89,-4,-4,-4,-4,86,72,50,83,90,79,95,90,-1,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,79,86,86,82,81,92,96,94,91,89,92,57,48,60,64,60,56,79,81,89,82,-4,83,25,11,-1,-1,25,33,50,78,-1,-1,-1,-1,78,87,89,90,82,88,92,95,96,97,94,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"105801",57,68,81,89,60,70,92,87,94,95,-1,-1,20,-1,-1,-1,-1,-1,-4,-1,-1,-1,-1,-1,54,61,73,84,53,64,94,78,92,94,-1,-1,62,72,77,91,59,71,-4,94,93,95,-1,-1,30,58,57,88,56,58,67,75,86,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,60,88,85,61,68,83,71,94,95,-1,-1,42,52,80,73,45,52,92,75,90,86,-1,-1,25,13,57,67,50,15,57,57,86,67,-1,-1,66,71,87,92,63,74,96,90,97,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"105802",84,98,55,-4,98,98,98,-4,-1,-1,86,-4,-1,-4,-1,-1,-1,-4,-1,-4,-1,-1,-1,-1,82,97,55,-4,98,97,98,-4,-1,-1,85,-4,83,97,71,-4,-4,97,96,-4,-1,-1,-1,-4,81,98,50,-4,98,98,98,-4,-1,-1,80,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,-4,-1,-4,97,-4,-4,-4,-1,-1,90,-4,85,97,40,-1,97,97,97,-4,-1,-1,89,-4,50,-4,-1,-1,-4,-4,-4,-4,-1,-1,-1,-1,90,-4,-1,-1,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"105902",70,72,74,77,81,83,88,87,93,94,90,91,61,63,61,70,76,76,84,84,88,93,87,91,62,65,66,69,75,78,83,83,90,92,86,89,71,74,72,75,81,84,90,90,92,95,93,95,66,68,69,72,77,80,85,85,91,93,89,90,75,56,-1,83,88,78,88,78,-1,-4,-1,-1,57,59,48,58,75,77,69,74,71,82,86,87,70,71,77,78,80,82,86,85,93,94,86,88,49,51,55,58,63,67,77,76,87,89,81,86,37,45,41,60,55,64,62,70,67,71,72,72,85,88,90,92,91,93,95,95,97,97,92,96,-1,83,-1,92,-1,88,-1,88,-1,95,-1,-4,-1,93,-1,-4,-1,95,-1,95,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"105904",90,92,94,95,94,95,97,97,98,98,96,97,88,71,-4,92,92,76,88,95,-4,-4,-4,-1,75,81,80,89,84,91,91,90,88,94,89,93,91,93,93,94,94,96,98,98,98,98,99,98,78,86,86,92,86,92,90,93,95,94,92,96,80,77,67,-1,-4,83,-4,92,-1,-1,-1,-1,48,67,71,68,64,84,64,77,67,75,67,82,89,91,94,96,93,95,95,96,99,99,93,96,69,71,80,84,80,82,88,88,93,92,88,92,61,65,73,75,75,79,87,89,91,90,87,90,92,93,95,96,95,96,98,98,99,99,97,98,-1,91,-1,92,-1,94,-1,97,-1,-4,-1,-4,-1,93,-1,95,-1,95,-1,95,-1,-4,-1,-4,-1,-4,-1,-1,-1,-4,-1,-4,-1,-1,-1,-1
"105905",87,87,93,92,91,92,96,96,98,98,98,97,63,-1,-4,-1,63,-1,88,-1,-4,-1,-1,-1,76,76,84,84,83,85,92,91,95,97,96,97,85,87,89,88,90,93,96,97,98,98,96,99,74,78,80,82,79,87,92,92,97,96,95,98,87,73,-4,60,87,73,93,-4,-1,-1,-1,-1,55,52,55,53,63,69,76,81,-1,88,93,-4,89,86,96,95,91,91,97,95,98,98,99,96,65,65,80,78,75,78,89,89,94,95,94,92,59,58,75,68,80,75,80,83,83,90,94,82,89,89,95,94,93,94,97,97,98,98,98,97,-1,90,-1,-4,-1,90,-1,90,-1,-4,-1,-1,-1,80,-1,-4,-1,90,-1,90,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"105906",75,76,83,83,83,84,90,90,95,96,93,91,68,66,78,76,76,76,91,89,97,96,93,89,67,66,76,74,77,78,85,84,92,94,90,88,76,77,81,80,83,84,92,92,96,97,95,95,70,69,77,77,79,80,87,86,93,94,91,89,72,71,90,67,76,90,96,85,-1,-4,-1,67,50,51,51,54,68,71,69,70,71,80,84,81,75,74,85,84,83,84,88,87,95,95,91,87,52,52,67,63,66,68,79,77,91,91,85,81,45,49,58,51,64,69,74,77,77,80,75,77,86,88,93,93,90,93,95,95,99,99,95,95,-1,82,-1,88,-1,87,-1,90,-1,97,-1,94,-1,84,-1,83,-1,92,-1,97,-1,-4,-1,91,-1,78,-1,-1,-1,78,-1,89,-1,-1,-1,-1
"106901",83,87,87,95,90,92,95,96,95,97,93,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,77,75,91,80,86,88,91,98,97,89,92,84,88,83,93,91,93,95,98,96,97,95,98,71,77,73,93,80,84,89,92,98,98,84,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,65,31,92,65,80,70,80,90,-1,67,93,82,86,91,97,88,91,95,95,94,98,90,94,60,69,64,88,74,82,85,91,93,94,86,89,54,69,76,84,81,82,84,97,73,94,80,75,90,93,94,96,96,97,98,99,93,97,97,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107901",72,72,81,78,83,83,88,88,95,91,87,92,55,52,64,65,68,67,81,77,87,94,88,89,66,66,76,71,80,79,84,84,93,87,84,91,74,75,80,76,84,84,90,91,95,95,91,94,65,66,75,70,81,81,82,84,94,85,82,91,-1,-4,-1,-1,-1,-4,-1,-4,-1,-1,-1,-1,56,52,69,52,79,78,69,71,79,62,76,87,71,70,82,80,82,81,87,86,94,88,83,91,56,53,68,62,73,71,79,80,89,84,80,87,61,57,71,67,76,78,86,85,78,79,82,81,85,85,92,91,90,89,96,96,98,96,91,95,-1,74,-1,80,-1,73,-1,93,-1,-4,-1,-1,-1,89,-1,-1,-1,89,-1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107902",79,79,85,83,86,87,94,94,96,94,92,92,61,64,66,69,72,80,90,87,96,93,83,87,75,76,81,79,83,86,93,92,95,94,89,90,81,80,82,82,87,87,96,95,96,94,96,97,78,76,87,83,84,84,94,93,99,94,94,95,75,67,-1,-1,88,67,88,-4,-1,-1,-1,-1,72,55,-4,50,78,77,89,77,-1,-1,-1,83,78,77,87,83,85,87,93,93,95,93,88,87,62,58,71,66,71,72,90,86,92,88,92,88,63,55,70,64,76,74,89,86,84,73,92,80,82,81,86,84,88,88,95,94,95,94,93,92,-1,74,-1,-1,-1,84,-1,89,-1,-1,-1,-4,-1,80,-1,83,-1,90,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107904",79,81,80,82,88,89,94,94,96,98,92,98,78,80,83,-1,78,-4,-4,-4,-1,-1,-1,-1,76,71,79,72,85,84,92,89,95,96,91,97,83,80,82,81,90,90,96,94,97,97,96,-4,53,57,75,70,74,86,84,71,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,81,77,83,86,89,93,94,94,99,91,96,55,59,56,54,75,83,86,89,90,89,80,90,56,68,61,63,72,88,91,93,92,-4,88,86,81,82,80,83,89,89,95,95,96,98,92,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107905",81,79,87,86,87,88,95,91,95,94,96,97,74,75,60,-1,74,-4,94,-4,71,-1,-4,-1,78,75,86,83,85,85,94,90,94,93,96,97,80,76,85,83,87,85,96,90,97,93,98,99,84,79,81,81,92,89,94,93,94,-4,-4,95,50,67,-1,-1,50,67,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,81,90,89,87,90,93,92,94,96,94,95,65,63,77,74,75,78,90,85,91,92,89,97,48,56,63,57,65,79,86,78,77,73,80,95,81,78,88,87,87,87,95,91,96,94,96,97,-1,92,-1,-4,-1,92,-1,96,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107906",79,80,84,86,87,86,92,92,96,95,93,96,70,72,78,74,80,80,90,96,93,81,91,-4,74,75,80,82,85,83,88,90,94,91,94,94,79,78,84,81,88,86,92,94,95,93,96,99,73,76,82,90,85,83,82,89,-4,97,90,91,75,-4,80,-1,-4,-4,88,-4,80,-1,-1,-1,40,55,50,82,70,70,50,85,-4,-4,-1,60,79,81,85,90,87,87,91,91,97,96,90,93,60,62,72,74,74,74,81,84,93,91,90,88,63,57,68,59,79,75,84,84,87,82,86,91,82,81,86,86,89,88,94,92,96,96,94,96,-1,87,-1,-4,-1,86,-1,-4,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107907",51,55,66,63,62,65,83,80,89,88,93,74,41,54,40,43,52,62,77,81,78,-1,-1,63,40,51,57,53,53,65,83,76,90,84,95,73,63,55,74,63,67,65,89,82,85,79,-4,83,31,27,50,14,50,55,92,91,80,67,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,54,58,63,56,66,77,79,93,94,87,64,35,37,48,44,46,48,82,71,78,81,88,71,63,65,-1,57,77,82,80,94,-1,-1,83,-1,57,58,77,76,66,68,83,80,95,95,95,83,-1,57,-1,-1,-1,71,-1,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107908",82,78,95,-4,86,84,96,90,-4,-4,90,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,79,-4,-4,82,89,95,89,-4,-1,88,-4,90,83,90,-4,97,82,97,95,-4,-1,-4,-4,94,71,-1,-1,-4,82,94,82,-1,-1,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4,73,-1,-1,-4,82,-4,82,-1,-1,-1,-4,77,75,-4,-4,79,85,96,88,-4,-4,85,-4,80,78,-4,-4,80,81,92,89,-4,-1,-4,-4,71,73,-1,-1,79,82,86,91,-1,-1,83,-1,79,80,94,-4,82,84,97,93,-4,-1,87,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"107910",76,76,88,84,85,83,91,93,96,98,92,83,66,58,65,63,82,73,89,97,83,92,-4,80,70,68,78,75,81,79,88,90,93,97,94,78,76,79,88,83,84,87,92,96,96,-4,94,96,63,50,90,-1,69,63,88,75,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,72,89,86,86,80,88,90,95,95,90,72,53,56,78,70,70,70,81,84,92,93,78,67,24,59,60,71,61,80,61,74,83,-4,40,60,78,79,92,88,86,86,91,93,97,99,90,87,-1,86,-1,-1,-1,86,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108801",33,41,39,59,33,49,74,76,71,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,41,40,58,33,49,75,76,72,81,-1,-1,36,46,37,59,36,52,84,84,75,82,-1,-1,31,40,38,58,32,49,73,76,71,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,41,29,20,26,50,52,61,57,40,-1,-1,29,36,42,58,30,46,65,67,68,82,-1,-1,31,39,37,56,31,48,72,75,71,80,-1,-1,22,7,-3,8,7,15,50,37,50,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108802",79,77,79,87,87,85,94,89,-1,-1,94,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,75,74,84,85,83,93,88,-1,-1,96,89,79,78,77,88,84,85,98,92,-1,-1,94,94,76,77,76,88,84,84,93,89,-1,-1,94,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,70,80,-1,67,89,84,84,-1,-1,-4,78,80,76,81,86,90,85,89,87,-1,-1,94,86,67,62,56,55,79,77,93,78,-1,-1,-4,85,80,71,-1,-1,93,76,93,90,-1,-1,-1,90,94,77,-1,89,97,87,97,93,-1,-1,91,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,86,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108804",26,31,42,45,40,38,61,67,67,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,29,41,45,41,35,60,65,66,86,-1,-1,26,35,36,49,38,40,64,80,63,89,-1,-1,24,31,41,45,38,38,59,66,66,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,57,-1,56,-1,57,-1,86,-1,-1,-1,26,26,50,39,43,37,58,49,72,87,-1,-1,26,30,41,44,38,36,60,64,66,87,-1,-1,15,38,20,50,25,58,27,45,60,67,-1,-1,57,-1,57,-1,71,-1,-4,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108807",87,86,91,93,92,92,95,94,99,99,97,96,90,96,80,-4,-4,96,-4,-4,-1,-4,83,-4,86,85,90,92,92,91,94,93,99,99,97,95,88,87,89,92,93,92,96,95,99,-4,99,99,87,86,91,93,92,92,95,93,99,99,97,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,69,75,70,87,87,80,80,95,97,91,91,87,85,94,94,92,92,94,93,99,99,95,93,72,69,80,79,83,83,86,84,97,98,92,91,65,63,66,79,83,80,86,80,90,92,81,85,94,93,96,96,96,95,99,99,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4,-1,-4,-1,-4,-1,-4,-1,-4,-1,-4,-1,-4,-1,-1,-1,-4,-1,-4,-1,-1,-1,-1
"108808",86,86,79,87,92,92,95,95,-4,99,98,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,85,80,86,94,92,95,95,-4,98,98,98,85,85,73,85,92,91,96,95,-4,98,99,99,85,86,79,87,92,92,94,95,-4,99,98,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,76,50,73,88,88,86,86,-1,-1,91,-4,86,88,86,89,92,94,93,96,-4,-4,97,97,72,69,56,67,84,83,89,86,-4,-4,95,98,25,40,-1,20,63,53,63,73,-1,-1,-1,-1,94,95,83,86,-4,-4,-4,-4,-1,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108902",62,62,72,73,76,78,78,77,92,92,88,87,75,-4,-1,-1,88,-4,-4,-4,-1,-1,-1,-1,62,62,72,72,76,78,78,77,92,92,88,87,63,62,69,67,76,77,80,79,93,92,92,91,62,62,72,72,76,78,78,77,92,92,88,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,47,54,53,68,70,65,64,80,80,83,81,62,63,75,78,76,78,76,76,92,93,85,83,53,51,63,63,70,71,72,70,89,89,85,82,33,42,42,54,54,67,56,63,68,75,61,64,84,71,83,86,90,83,90,87,94,83,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108903",63,63,67,68,76,78,83,82,89,91,90,87,56,-1,-1,-1,67,-1,78,-1,-1,-1,-1,-1,63,63,67,68,76,78,83,82,89,91,89,87,64,65,62,65,77,80,87,86,88,92,94,94,63,63,67,68,76,78,83,82,89,91,89,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,50,52,53,68,71,73,70,75,84,85,83,62,62,72,71,76,76,80,78,90,91,85,82,51,51,57,57,67,69,76,75,84,89,84,82,39,43,47,56,62,64,63,65,67,66,57,61,56,67,-1,-1,78,67,67,67,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108904",74,74,82,81,83,83,88,88,93,93,93,94,79,84,91,71,87,89,87,92,96,86,-4,-4,72,72,81,79,82,82,87,87,93,92,93,93,76,76,80,79,84,84,90,90,94,93,96,96,74,74,82,81,83,83,88,88,93,93,93,93,80,60,-1,71,90,70,-4,90,-1,86,-1,-1,57,57,59,57,74,74,71,70,77,74,84,84,73,73,84,83,83,82,86,86,93,92,91,91,58,55,69,64,72,70,79,78,89,87,88,87,46,50,65,64,63,65,68,72,77,75,79,79,84,83,92,87,87,87,95,93,96,96,96,98,-1,87,-1,-1,-1,93,-1,87,-1,-1,-1,-1,-1,98,-1,96,-1,99,-1,-4,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108905",66,63,80,78,77,75,80,78,94,92,86,83,83,-1,-1,-1,80,-1,-4,-1,-1,-1,-1,-1,65,62,79,77,77,74,79,77,93,92,85,83,69,65,80,78,78,75,84,81,94,93,91,88,66,63,80,78,77,75,80,78,93,92,86,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,43,61,57,69,64,64,60,80,79,79,74,64,61,81,78,77,75,76,75,93,92,82,77,51,43,69,63,66,60,70,65,89,87,79,74,35,32,51,52,56,45,60,52,63,73,55,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108906",75,75,82,81,84,84,90,88,94,94,94,92,85,85,95,93,86,86,96,95,97,95,94,-4,70,71,76,77,80,81,87,86,92,92,93,91,75,74,79,79,83,83,91,90,94,94,97,95,74,74,80,80,83,83,89,88,94,93,94,92,80,62,-1,75,80,67,95,86,-1,88,-4,-1,56,54,54,53,72,73,73,70,76,74,87,80,76,75,84,84,84,84,88,87,94,94,92,90,62,59,67,65,74,74,82,80,89,88,91,87,49,48,55,57,65,65,70,70,70,69,78,70,91,88,95,94,93,93,97,96,99,99,99,98,-1,76,-1,90,-1,81,-1,90,-1,-4,-1,-4,-1,92,-1,94,-1,97,-1,97,-1,-4,-1,-4,-1,-4,-1,-1,-1,-4,-1,-4,-1,-1,-1,-1
