DISTRICT,D200A001512R,D200A001513R,D200AC01512R,D200AC01513R,D200AM01512R,D200AM01513R,D200AR01512R,D200AR01513R,D200AS01512R,D200AS01513R,D200AW01512R,D200AW01513R,D300A001512R,D300A001513R,D300AC01512R,D300AC01513R,D300AM01512R,D300AM01513R,D300AR01512R,D300AR01513R,D300AS01512R,D300AS01513R,D300AW01512R,D300AW01513R,D400A001512R,D400A001513R,D400AC01512R,D400AC01513R,D400AM01512R,D400AM01513R,D400AR01512R,D400AR01513R,D400AS01512R,D400AS01513R,D400AW01512R,D400AW01513R,DA00A001512R,DA00A001513R,DA00AC01512R,DA00AC01513R,DA00AM01512R,DA00AM01513R,DA00AR01512R,DA00AR01513R,DA00AS01512R,DA00AS01513R,DA00AW01512R,DA00AW01513R,DB00A001512R,DB00A001513R,DB00AC01512R,DB00AC01513R,DB00AM01512R,DB00AM01513R,DB00AR01512R,DB00AR01513R,DB00AS01512R,DB00AS01513R,DB00AW01512R,DB00AW01513R,DE00A001512R,DE00A001513R,DE00AC01512R,DE00AC01513R,DE00AM01512R,DE00AM01513R,DE00AR01512R,DE00AR01513R,DE00AS01512R,DE00AS01513R,DE00AW01512R,DE00AW01513R,DF00A001512R,DF00A001513R,DF00AC01512R,DF00AC01513R,DF00AM01512R,DF00AM01513R,DF00AR01512R,DF00AR01513R,DF00AS01512R,DF00AS01513R,DF00AW01512R,DF00AW01513R,DH00A001512R,DH00A001513R,DH00AC01512R,DH00AC01513R,DH00AM01512R,DH00AM01513R,DH00AR01512R,DH00AR01513R,DH00AS01512R,DH00AS01513R,DH00AW01512R,DH00AW01513R,DI00A001512R,DI00A001513R,DI00AC01512R,DI00AC01513R,DI00AM01512R,DI00AM01513R,DI00AR01512R,DI00AR01513R,DI00AS01512R,DI00AS01513R,DI00AW01512R,DI00AW01513R,DL00A001512R,DL00A001513R,DL00AC01512R,DL00AC01513R,DL00AM01512R,DL00AM01513R,DL00AR01512R,DL00AR01513R,DL00AS01512R,DL00AS01513R,DL00AW01512R,DL00AW01513R,DM00A001512R,DM00A001513R,DM00AC01512R,DM00AC01513R,DM00AM01512R,DM00AM01513R,DM00AR01512R,DM00AR01513R,DM00AS01512R,DM00AS01513R,DM00AW01512R,DM00AW01513R,DR00A001512R,DR00A001513R,DR00AC01512R,DR00AC01513R,DR00AM01512R,DR00AM01513R,DR00AR01512R,DR00AR01513R,DR00AS01512R,DR00AS01513R,DR00AW01512R,DR00AW01513R,DS00A001512R,DS00A001513R,DS00AC01512R,DS00AC01513R,DS00AM01512R,DS00AM01513R,DS00AR01512R,DS00AR01513R,DS00AS01512R,DS00AS01513R,DS00AW01512R,DS00AW01513R,DW00A001512R,DW00A001513R,DW00AC01512R,DW00AC01513R,DW00AM01512R,DW00AM01513R,DW00AR01512R,DW00AR01513R,DW00AS01512R,DW00AS01513R,DW00AW01512R,DW00AW01513R
"170906",80,85,82,88,81,87,84,89,80,85,68,73,86,87,88,86,88,91,79,85,100,93,87,73,100,100,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,80,80,85,86,80,81,82,82,84,83,68,64,71,73,81,80,71,75,71,73,71,77,51,57,69,69,77,76,69,71,72,71,71,71,53,50,81,81,84,86,79,81,85,84,81,81,75,69,72,72,77,78,73,75,74,74,77,75,56,54,92,85,90,89,92,83,92,89,100,95,81,71,46,48,38,49,52,58,49,46,31,39,37,32,79,78,86,86,80,81,80,80,86,84,61,58,60,61,69,70,59,63,62,63,69,68,39,36,62,52,66,56,59,52,64,54,69,60,47,35,83,83,88,89,82,83,85,85,87,85,73,67
"170907",67,68,-1,-1,-1,54,-1,77,-1,-1,.,67,83,67,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,72,74,78,81,73,77,75,79,70,72,61,54,62,59,59,57,64,61,64,60,80,64,-1,50,69,70,74,76,71,74,70,74,67,68,56,50,72,77,74,80,71,79,78,83,64,71,66,62,71,71,75,78,76,78,70,73,69,66,61,50,82,63,-1,-1,-1,-1,100,-1,-1,-1,.,.,42,45,47,42,61,64,26,43,37,37,30,27,73,72,83,81,74,76,71,76,77,74,56,47,57,59,67,66,55,63,57,65,61,55,38,36,60,58,61,60,61,56,60,69,62,55,54,39,73,76,80,82,71,77,76,82,71,75,62,56
"170908",86,83,93,94,79,84,90,85,100,92,81,53,87,90,74,91,88,93,91,93,83,91,92,77,80,43,-1,-1,-1,-1,-1,56,-1,-1,.,-1,75,73,78,76,77,76,78,79,73,69,63,55,79,78,81,74,80,80,84,83,76,77,64,68,71,68,74,70,74,72,74,74,67,62,57,51,77,75,78,75,77,76,81,82,72,68,66,63,71,69,72,69,75,73,74,75,66,63,59,51,77,83,92,77,73,82,83,88,78,81,65,79,51,50,38,44,60,59,52,54,14,25,49,38,74,71,77,77,76,75,76,76,74,70,59,49,58,55,59,57,61,59,62,63,56,50,43,36,49,47,49,46,50,49,53,57,48,40,39,29,78,76,83,81,78,77,81,82,78,73,65,58
"171901",83,66,75,58,91,74,88,79,80,62,64,36,28,30,88,41,92,50,18,21,100,40,-1,17,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,74,71,78,79,77,74,71,71,77,72,65,55,65,58,80,42,62,58,63,67,86,-1,55,63,68,66,73,74,74,70,65,65,71,67,59,52,74,71,75,79,76,74,73,73,73,68,70,57,72,70,76,78,74,72,71,70,74,70,65,56,87,90,-1,80,89,100,78,92,-1,88,-1,-1,38,33,44,38,57,44,28,28,34,35,35,20,74,71,81,79,78,74,70,69,80,76,60,54,58,56,66,67,64,61,52,54,65,61,47,37,70,63,67,64,69,62,72,65,78,66,67,59,85,84,87,92,85,85,87,86,86,86,81,67
"171902",69,95,-1,-1,-1,100,83,100,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,80,82,79,79,86,78,80,84,76,64,69,.,.,.,.,.,.,.,.,.,.,.,.,68,77,72,83,70,80,71,74,77,84,47,67,74,77,73,74,79,83,76,78,76,66,58,72,74,78,84,74,77,87,72,78,81,73,46,68,.,.,.,.,.,.,.,.,.,.,.,.,46,57,-1,-1,54,69,46,56,-1,-1,-1,50,81,83,88,85,80,90,79,82,89,86,68,67,63,68,64,60,65,78,65,69,64,65,52,51,79,76,73,65,88,82,76,76,92,76,56,75,83,82,80,84,83,85,84,83,92,80,78,71
"172902",66,88,60,78,72,88,56,94,75,89,-1,83,100,94,.,-1,100,100,100,100,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,74,72,76,73,80,75,76,74,71,71,57,66,67,64,73,67,72,68,71,66,61,67,48,70,70,69,73,71,76,71,72,70,67,70,54,78,75,74,76,79,83,80,79,71,68,78,60,74,74,67,77,76,84,75,71,72,67,81,62,.,-1,.,-1,.,-1,.,-1,.,.,.,.,63,60,-1,-1,70,79,58,58,-1,-1,86,44,70,72,70,77,68,77,70,73,77,74,64,54,57,59,55,64,56,70,58,61,62,55,54,38,45,56,51,56,39,61,38,60,67,51,48,42,82,80,87,81,80,86,83,81,88,85,72,62
"172905",78,78,91,63,67,89,81,79,88,75,75,69,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,-1,.,-1,-1,-1,.,-1,75,76,81,80,72,79,77,79,77,72,70,62,60,63,69,73,60,67,61,67,58,56,44,49,69,71,74,74,66,74,73,75,67,67,62,56,74,78,74,80,70,80,80,83,68,67,72,70,84,71,83,70,81,70,86,76,79,68,92,64,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,62,35,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,77,75,86,81,73,78,75,76,85,76,69,54,54,59,60,67,47,64,56,63,61,54,54,40,69,54,82,45,68,57,62,57,69,61,80,38,77,79,82,84,74,82,79,82,81,75,73,64
"173901",-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,78,74,79,64,78,72,85,70,70,56,70,.,.,.,.,.,.,.,.,.,.,.,.,60,72,66,74,58,71,63,77,62,71,50,57,69,80,68,79,58,80,77,87,65,78,78,71,55,67,53,87,60,63,57,70,-1,69,-1,50,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66,76,77,79,69,75,67,83,75,65,28,69,35,64,-1,75,35,59,35,75,-1,42,-1,61,72,70,-1,-1,-1,75,83,88,-1,-1,-1,-1,73,81,82,76,66,83,77,90,76,70,63,76
"174801",100,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,100,89,-1,-1,-1,86,-1,86,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,86,86,97,89,75,83,92,93,.,.,88,74,64,63,-1,-1,43,59,79,71,.,.,-1,-1,59,90,100,-1,43,86,64,100,.,.,-1,-1,87,89,95,87,75,88,97,92,.,.,86,88,78,68,100,-1,62,70,85,90,.,.,-1,-1,89,.,-1,.,-1,.,-1,.,.,.,-1,.,.,-1,.,.,.,-1,.,-1,.,.,.,-1,84,84,100,90,75,79,88,93,.,.,90,67,49,60,100,-1,30,54,61,83,.,.,-1,-1,-1,61,.,-1,-1,-1,-1,71,.,.,-1,-1,89,92,100,100,81,89,94,98,.,.,93,80
"174901",92,65,-1,-1,-1,-1,100,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,81,80,90,86,83,83,80,81,77,83,76,63,85,89,-1,89,75,91,88,91,-1,83,100,-1,81,79,88,83,81,82,78,80,80,84,79,63,84,81,91,85,84,80,86,84,73,83,82,70,74,72,64,81,84,89,68,54,75,81,75,56,.,.,.,.,.,.,.,.,.,.,.,.,47,37,-1,-1,67,75,-1,-1,-1,-1,-1,-1,79,79,88,86,82,86,73,78,85,84,70,55,63,70,81,81,67,75,54,67,79,79,52,47,80,80,75,80,82,76,91,83,100,100,-1,-1,82,82,94,86,84,82,80,87,78,83,74,65
"174902",72,84,-1,-1,67,82,83,100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,83,91,91,85,84,84,87,75,76,70,71,60,72,-1,-1,-1,71,-1,88,-1,-1,-1,-1,78,79,85,87,80,80,80,84,65,71,65,65,82,83,89,92,86,83,84,88,69,74,71,73,80,86,85,94,92,88,75,88,82,88,60,69,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,69,67,-1,-1,-1,-1,-1,86,-1,.,-1,-1,83,83,92,90,83,84,84,86,82,78,69,69,65,75,80,83,66,72,69,81,61,74,34,59,74,73,83,82,79,80,74,83,63,59,61,50,84,83,92,91,85,83,85,87,76,77,72,71
"174903",75,80,.,90,86,77,86,77,-1,75,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,86,88,89,90,86,90,88,90,84,87,76,78,78,76,84,72,77,80,80,76,83,86,63,59,79,81,83,85,81,84,79,82,77,81,69,72,87,89,92,90,86,90,90,91,83,84,80,85,87,86,79,100,95,86,89,89,73,83,81,71,100,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,.,.,.,-1,.,-1,.,-1,.,-1,.,84,87,87,90,87,90,86,90,84,89,73,72,68,74,72,77,69,79,69,77,69,71,51,57,79,84,76,85,74,78,90,92,70,81,78,79,87,92,91,92,87,93,89,94,85,88,79,83
"174904",63,76,-1,91,68,68,68,72,-1,86,-1,79,91,80,94,80,93,83,93,78,96,89,74,73,100,100,.,-1,-1,-1,-1,-1,.,-1,-1,-1,65,66,74,72,66,67,65,67,69,71,48,52,54,55,64,64,53,54,54,57,54,59,41,39,58,59,66,64,60,61,58,60,59,63,40,44,67,69,72,73,68,70,69,70,66,70,53,57,61,62,69,66,65,66,61,62,63,66,39,46,83,59,-1,-1,75,56,75,56,-1,-1,-1,-1,36,40,36,35,46,50,35,39,30,39,18,29,63,64,77,72,64,64,61,64,72,72,44,47,46,51,57,58,48,52,45,52,49,57,23,35,45,45,48,42,44,43,45,49,47,50,44,37,82,84,91,89,80,83,82,85,86,88,69,72
"174906",90,95,-1,-1,-1,100,-1,100,-1,-1,-1,-1,.,100,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,85,90,89,86,89,86,88,89,85,74,64,62,82,-1,73,67,75,67,92,-1,88,-1,83,83,83,83,85,83,87,83,87,88,87,77,59,87,88,88,90,86,90,90,93,86,86,82,73,84,84,86,84,84,86,85,84,88,89,78,73,100,.,-1,.,-1,.,-1,.,-1,.,.,.,78,61,-1,-1,69,65,85,59,-1,-1,100,63,84,82,92,89,86,88,83,84,93,85,65,56,71,70,70,78,73,76,75,74,77,71,55,45,75,74,80,60,82,85,68,81,100,75,-1,-1,87,85,92,91,87,90,87,89,90,85,74,60
"174908",83,88,-1,-1,75,92,92,92,-1,-1,-1,100,94,-1,-1,-1,-1,-1,100,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,84,87,88,91,82,88,84,88,85,85,81,80,59,67,64,64,59,73,59,73,70,43,50,69,73,77,81,82,72,78,72,80,79,71,68,66,85,88,88,91,82,89,86,90,81,83,87,85,78,83,84,85,77,83,75,85,82,88,83,70,84,46,-1,-1,-1,-1,83,-1,-1,-1,-1,-1,56,35,-1,-1,67,42,47,-1,.,-1,-1,-1,83,85,89,91,82,87,82,86,90,86,74,76,64,67,76,69,62,68,60,70,78,64,51,61,70,78,50,79,76,77,70,80,86,75,67,77,86,89,90,94,84,89,86,90,86,87,82,82
"174909",72,72,83,-1,71,-1,71,100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,87,84,95,92,80,81,88,90,92,78,83,72,85,83,92,-1,60,80,93,100,100,-1,88,-1,83,82,90,93,77,78,83,89,92,76,78,70,88,86,93,92,80,86,95,95,86,73,87,77,78,88,100,95,76,89,76,89,100,80,55,79,.,.,.,.,.,.,.,.,.,.,.,.,-1,100,.,-1,-1,-1,-1,-1,.,.,-1,-1,85,81,98,92,81,76,80,86,98,84,79,67,78,74,91,91,65,66,79,82,90,78,69,55,86,80,93,79,75,67,93,94,92,83,75,79,89,83,96,92,83,80,90,90,91,79,88,72
"174910",-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,71,68,72,58,69,67,77,58,83,58,45,.,.,.,.,.,.,.,.,.,.,.,.,52,67,63,64,48,65,54,75,-1,75,50,-1,59,72,75,71,50,73,63,83,-1,-1,60,-1,.,-1,.,.,.,-1,.,-1,.,.,.,.,38,88,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,66,69,62,75,68,65,71,71,63,100,56,50,38,55,50,47,29,51,41,66,-1,-1,-1,-1,72,76,100,-1,60,63,70,88,-1,-1,-1,-1,65,71,70,70,59,71,70,76,55,83,64,47
"174911",.,-1,.,-1,.,-1,.,-1,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,87,85,87,86,84,80,90,90,88,84,85,83,84,85,-1,-1,89,69,89,92,-1,-1,-1,100,80,75,79,76,75,66,84,82,80,79,86,76,83,82,80,78,79,75,88,91,83,75,85,86,70,65,-1,62,65,61,79,74,-1,50,75,64,82,71,-1,-1,-1,-1,-1,83,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,89,87,91,92,87,84,92,90,91,90,86,80,68,69,61,76,65,56,76,78,53,72,90,64,75,78,70,71,70,61,85,95,-1,71,71,89,89,88,90,91,86,85,92,93,88,87,86,84
"175902",81,78,-1,100,79,71,86,76,-1,63,71,88,100,100,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,76,90,88,76,77,80,78,73,68,66,66,76,77,91,87,74,72,89,92,-1,62,56,-1,72,67,86,83,69,70,77,68,63,55,56,55,77,76,89,87,74,78,81,80,72,62,68,66,66,69,84,81,61,69,70,74,61,58,52,60,100,100,-1,-1,-1,-1,-1,-1,.,-1,.,-1,52,41,70,45,45,41,62,52,-1,-1,38,-1,79,76,91,89,78,76,80,77,74,74,65,66,65,58,82,65,58,55,63,59,82,60,51,50,72,61,88,68,65,58,71,60,93,70,56,55,82,78,92,90,80,80,82,79,77,72,72,67
"175903",75,78,79,76,80,82,72,81,67,78,75,63,93,89,100,93,92,88,92,91,100,83,78,90,73,64,77,70,78,72,70,64,71,56,67,54,74,73,75,77,77,78,75,75,75,70,60,58,60,61,60,64,61,67,65,65,58,54,47,46,68,68,69,72,73,75,69,70,68,64,53,53,76,76,75,79,78,81,79,78,73,69,64,65,73,72,73,76,79,78,73,73,74,69,58,56,65,57,-1,-1,83,69,-1,50,-1,71,-1,-1,58,62,53,56,67,69,54,62,38,48,57,54,72,70,76,75,77,76,71,72,76,70,56,51,54,57,55,61,59,64,56,59,55,54,36,42,58,51,50,43,64,54,61,54,58,52,44,42,83,83,87,87,84,86,83,85,86,82,69,67
"175904",-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,77,80,86,75,74,78,84,74,75,66,63,48,58,-1,-1,39,35,67,76,-1,-1,-1,71,70,72,76,85,71,70,71,77,68,68,59,52,78,78,76,86,77,76,80,83,72,73,79,68,81,76,86,80,78,70,78,81,100,82,77,64,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,64,65,-1,-1,-1,-1,-1,-1,.,.,-1,-1,74,77,84,85,73,73,76,84,77,76,56,58,58,62,62,71,60,55,57,73,67,63,46,35,72,70,86,79,75,74,63,70,86,73,-1,53,78,79,85,88,79,77,80,84,74,75,64,62
"175905",76,67,-1,100,73,60,73,67,-1,-1,-1,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,71,66,84,72,74,76,73,67,72,49,51,50,67,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,64,65,58,78,65,70,71,67,63,70,48,40,72,75,59,86,78,73,82,79,56,80,65,60,59,65,53,68,62,76,66,64,63,73,42,41,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,49,59,-1,58,45,71,55,57,63,75,41,38,66,69,72,83,68,76,71,69,76,66,40,45,53,55,42,72,54,62,59,56,63,55,33,32,45,54,-1,60,50,63,52,53,-1,60,-1,-1,75,75,74,94,78,76,82,78,69,70,53,58
"175907",-1,-1,.,.,-1,-1,-1,-1,.,.,-1,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,71,71,74,80,66,71,76,74,79,76,60,50,57,59,58,69,50,58,65,64,70,64,38,36,68,69,73,77,62,68,74,72,78,74,53,49,72,76,72,82,65,77,79,79,80,78,61,61,71,72,72,85,70,72,74,75,74,78,65,51,-1,.,-1,.,-1,.,-1,.,.,.,-1,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,70,66,75,78,66,65,73,70,78,74,59,43,57,63,63,78,51,67,63,64,68,65,39,42,51,40,54,43,45,34,56,45,64,44,42,32,81,78,84,86,76,78,84,80,88,85,75,61
"175910",84,82,-1,90,75,86,92,100,-1,-1,71,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,46,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,82,84,83,76,82,79,85,91,88,76,69,50,78,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,70,73,76,75,65,72,67,80,80,81,72,56,81,82,82,78,74,78,81,86,93,87,85,79,73,77,79,80,71,82,73,79,85,79,64,58,82,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,41,.,-1,-1,-1,-1,-1,.,-1,-1,-1,79,82,86,87,78,85,77,84,89,89,69,61,54,65,56,67,48,67,52,68,76,71,54,45,63,66,72,57,54,69,50,69,86,79,86,46,81,83,85,83,77,82,80,85,91,90,78,71
"175911",82,47,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,75,80,80,75,76,76,78,79,77,60,58,72,53,83,-1,56,43,100,73,-1,-1,-1,-1,70,71,75,76,70,72,71,74,74,73,58,57,77,74,78,78,76,72,82,78,76,77,68,62,70,72,72,79,75,76,70,72,76,74,55,59,89,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,51,46,56,55,62,45,40,47,44,37,52,72,75,82,82,74,80,70,78,82,77,55,55,59,63,65,64,60,69,58,65,70,63,40,48,55,58,56,74,55,56,55,64,67,47,40,47,79,78,87,83,76,79,80,85,83,82,66,57
"176901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,66,64,65,69,62,67,73,70,71,67,56,39,52,32,50,36,45,42,59,42,58,44,50,61,60,56,59,62,53,63,68,64,65,54,55,68,70,57,70,71,60,72,76,70,69,68,76,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,62,72,59,68,64,62,70,70,72,66,35,54,51,56,43,52,49,54,63,61,56,44,35,45,54,56,-1,29,44,45,61,75,71,-1,60,81,75,81,75,84,72,78,81,83,80,76,60
"176902",70,78,.,71,59,83,83,84,.,-1,63,73,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,65,65,66,72,63,68,70,68,68,62,55,49,58,57,58,61,51,56,66,59,64,54,46,51,62,61,62,68,59,63,67,63,64,58,53,46,69,70,68,73,63,73,76,74,67,63,67,59,65,70,75,80,62,79,67,67,-1,70,67,-1,100,100,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,61,61,65,71,62,65,63,63,68,62,45,40,48,50,51,60,43,53,56,52,52,48,35,34,45,45,35,43,41,44,56,47,47,42,35,44,70,71,72,78,71,76,71,74,70,69,60,47
"176903",.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,76,78,85,92,73,77,76,81,84,72,58,67,89,86,.,-1,-1,-1,-1,-1,.,-1,-1,.,69,72,80,89,66,71,69,74,77,69,57,53,78,82,87,92,76,79,80,84,74,71,71,80,73,68,86,100,67,78,78,64,-1,-1,-1,-1,69,60,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,75,84,93,70,75,73,77,91,73,44,56,52,57,64,80,54,51,47,58,66,54,32,46,40,42,60,50,29,38,39,51,58,45,-1,26,76,79,85,92,73,77,76,81,83,73,58,68
"177901",78,78,.,.,-1,-1,-1,-1,.,.,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,80,80,84,87,75,79,81,82,94,85,73,63,-1,.,-1,.,.,.,-1,.,-1,.,.,.,76,75,79,85,68,75,79,74,93,81,70,55,80,82,85,89,72,80,82,85,93,83,78,70,78,75,83,84,73,75,79,79,94,78,70,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,42,58,-1,55,42,68,58,63,-1,-1,-1,-1,80,78,83,85,77,78,80,81,95,87,68,58,63,62,70,68,53,61,66,63,85,68,50,51,62,61,58,-1,53,60,67,63,78,-1,-1,71,85,88,89,93,83,84,83,89,100,100,79,78
"177902",67,72,62,91,82,76,64,73,-1,56,-1,50,-1,100,.,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,79,76,85,81,82,82,81,78,79,73,60,55,68,62,78,64,70,73,71,64,63,63,48,36,74,69,80,76,78,77,76,71,71,65,52,47,81,77,85,82,82,83,84,79,80,74,67,60,76,73,81,76,78,79,80,74,76,69,58,57,100,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,51,-1,-1,45,67,70,47,-1,-1,-1,-1,78,74,85,80,82,81,79,76,79,73,53,50,65,59,71,63,69,67,66,61,67,55,34,36,62,60,63,69,68,63,64,60,61,61,35,42,85,81,91,87,88,87,86,84,86,80,63,57
"177903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,81,80,90,78,75,90,84,83,91,80,65,.,.,.,.,.,.,.,.,.,.,.,.,83,73,88,93,77,65,84,76,94,88,71,58,86,88,90,96,79,83,91,91,76,91,93,78,66,79,63,86,53,71,67,79,100,83,-1,83,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,81,75,73,84,78,69,90,78,89,92,67,59,59,60,45,-1,52,-1,74,78,60,-1,56,-1,66,58,-1,-1,64,64,82,58,-1,83,-1,-1,86,81,83,91,83,76,95,85,79,92,80,62
"177905",.,-1,.,.,.,-1,.,-1,.,.,.,.,100,93,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,88,92,89,93,87,95,90,93,89,88,86,83,-1,.,.,.,-1,.,-1,.,.,.,-1,.,89,90,92,92,90,90,92,94,84,86,85,81,89,92,87,90,86,94,92,95,87,88,89,89,90,89,100,86,83,93,94,92,88,88,91,75,.,86,.,-1,.,-1,.,-1,.,-1,.,-1,100,.,-1,.,-1,.,-1,.,-1,.,-1,.,88,91,90,95,87,97,89,92,91,88,83,78,78,79,84,69,69,88,88,90,87,73,50,53,61,79,71,-1,-1,69,82,92,-1,-1,-1,67,87,92,86,95,86,96,89,93,89,87,84,86
"178801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,35,88,35,50,33,38,48,67,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,48,35,86,38,46,31,33,47,63,-1,-1,-1,42,44,-1,-1,-1,38,-1,75,-1,-1,-1,-1,51,33,86,33,50,31,36,47,63,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,24,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,48,32,86,-1,46,28,33,42,63,-1,-1,-1,88,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.
"178804",.,-1,.,.,.,.,.,-1,.,.,.,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,-1,.,.,.,.,.,81,71,81,88,73,67,88,70,94,80,-1,51,100,-1,-1,.,-1,.,-1,-1,-1,.,.,-1,80,63,83,79,71,59,86,63,94,69,-1,50,75,69,78,79,62,73,86,70,92,78,-1,48,79,64,77,83,68,65,89,59,93,73,-1,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,73,83,95,81,62,90,71,96,81,-1,55,80,64,78,81,71,59,86,67,94,70,-1,39,79,71,78,-1,74,-1,89,-1,89,83,-1,-1,89,93,95,100,95,73,90,100,100,100,-1,89
