DISTRICT,D200A004216R,D200A004217R,D200AC04216R,D200AC04217R,D200AM04216R,D200AM04217R,D200AR04216R,D200AR04217R,D200AS04216R,D200AS04217R,D200AW04216R,D200AW04217R,D300A004216R,D300A004217R,D300AC04216R,D300AC04217R,D300AM04216R,D300AM04217R,D300AR04216R,D300AR04217R,D300AS04216R,D300AS04217R,D300AW04216R,D300AW04217R,D400A004216R,D400A004217R,D400AC04216R,D400AC04217R,D400AM04216R,D400AM04217R,D400AR04216R,D400AR04217R,D400AS04216R,D400AS04217R,D400AW04216R,D400AW04217R,DA00A004216R,DA00A004217R,DA00AC04216R,DA00AC04217R,DA00AM04216R,DA00AM04217R,DA00AR04216R,DA00AR04217R,DA00AS04216R,DA00AS04217R,DA00AW04216R,DA00AW04217R,DB00A004216R,DB00A004217R,DB00AC04216R,DB00AC04217R,DB00AM04216R,DB00AM04217R,DB00AR04216R,DB00AR04217R,DB00AS04216R,DB00AS04217R,DB00AW04216R,DB00AW04217R,DE00A004216R,DE00A004217R,DE00AC04216R,DE00AC04217R,DE00AM04216R,DE00AM04217R,DE00AR04216R,DE00AR04217R,DE00AS04216R,DE00AS04217R,DE00AW04216R,DE00AW04217R,DF00A004216R,DF00A004217R,DF00AC04216R,DF00AC04217R,DF00AM04216R,DF00AM04217R,DF00AR04216R,DF00AR04217R,DF00AS04216R,DF00AS04217R,DF00AW04216R,DF00AW04217R,DH00A004216R,DH00A004217R,DH00AC04216R,DH00AC04217R,DH00AM04216R,DH00AM04217R,DH00AR04216R,DH00AR04217R,DH00AS04216R,DH00AS04217R,DH00AW04216R,DH00AW04217R,DI00A004216R,DI00A004217R,DI00AC04216R,DI00AC04217R,DI00AM04216R,DI00AM04217R,DI00AR04216R,DI00AR04217R,DI00AS04216R,DI00AS04217R,DI00AW04216R,DI00AW04217R,DL00A004216R,DL00A004217R,DL00AC04216R,DL00AC04217R,DL00AM04216R,DL00AM04217R,DL00AR04216R,DL00AR04217R,DL00AS04216R,DL00AS04217R,DL00AW04216R,DL00AW04217R,DM00A004216R,DM00A004217R,DM00AC04216R,DM00AC04217R,DM00AM04216R,DM00AM04217R,DM00AR04216R,DM00AR04217R,DM00AS04216R,DM00AS04217R,DM00AW04216R,DM00AW04217R,DR00A004216R,DR00A004217R,DR00AC04216R,DR00AC04217R,DR00AM04216R,DR00AM04217R,DR00AR04216R,DR00AR04217R,DR00AS04216R,DR00AS04217R,DR00AW04216R,DR00AW04217R,DS00A004216R,DS00A004217R,DS00AC04216R,DS00AC04217R,DS00AM04216R,DS00AM04217R,DS00AR04216R,DS00AR04217R,DS00AS04216R,DS00AS04217R,DS00AW04216R,DS00AW04217R,DW00A004216R,DW00A004217R,DW00AC04216R,DW00AC04217R,DW00AM04216R,DW00AM04217R,DW00AR04216R,DW00AR04217R,DW00AS04216R,DW00AS04217R,DW00AW04216R,DW00AW04217R
"182905",-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,38,34,35,23,35,34,44,23,41,-1,26,-1,-1,.,.,-1,-1,-1,-1,.,-1,-1,.,15,24,27,-1,12,24,25,28,-1,-1,-1,-1,24,38,30,-1,16,36,43,48,-1,-1,-1,-1,18,19,-1,-1,-1,21,20,24,-1,-1,-1,-1,.,-1,.,.,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,39,38,41,30,34,27,40,26,42,-1,-1,16,-1,26,33,16,20,23,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,33,52,42,41,28,44,41,59,30,58,-1,33
"182906",-1,-1,.,.,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,41,-1,-1,39,52,41,48,.,.,-1,50,.,.,.,.,.,.,.,.,.,.,.,.,39,29,-1,-1,39,46,43,38,.,.,-1,-1,33,50,-1,-1,38,55,42,55,.,.,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,40,33,-1,-1,40,50,40,42,.,.,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,37,50,-1,-1,37,56,43,56,.,.,-1,54
"183801",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,64,46,51,35,51,41,70,31,61,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,26,63,-1,48,-1,40,26,63,-1,57,.,.,31,47,25,35,-1,44,40,61,38,36,.,.,-1,63,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,78,62,67,54,58,42,78,-1,81,.,.,-1,48,-1,46,-1,-1,-1,57,-1,65,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,46,71,54,59,38,57,46,79,33,69,.,.
"183901",56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,56,59,64,49,62,53,57,15,43,59,49,-1,38,-1,56,33,48,28,33,-1,-1,-1,-1,35,48,48,52,38,54,42,44,-1,48,35,43,48,59,55,63,46,61,55,61,-1,38,69,63,22,40,50,-1,24,37,33,47,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,49,54,61,65,52,63,52,53,28,47,52,35,25,29,44,40,31,42,26,28,-1,21,36,32,-1,47,-1,-1,-1,48,-1,40,-1,-1,-1,-1,53,60,62,69,54,67,58,60,15,44,67,54
"183902",33,36,-1,64,33,38,35,29,-1,-1,-1,-1,75,73,-1,-1,86,88,75,70,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,.,.,.,-1,.,40,46,40,49,40,50,43,49,40,46,43,37,24,32,25,37,25,39,26,33,25,25,32,38,28,36,31,38,29,44,30,38,25,38,33,30,42,49,38,49,42,51,48,53,33,49,48,45,34,40,39,39,38,50,36,41,29,42,40,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,14,18,-1,-1,24,40,18,19,-1,-1,-1,18,38,43,42,50,38,48,39,45,47,44,39,29,14,26,16,31,17,30,18,29,16,21,14,18,7,29,-1,23,9,34,7,30,-1,17,15,49,47,53,47,57,46,54,52,58,50,55,48,40
"183904",-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,38,36,59,34,45,42,42,46,42,31,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,24,28,30,62,26,42,33,31,38,30,21,14,36,39,35,56,37,46,47,45,44,46,33,28,-1,26,-1,-1,-1,35,32,32,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,37,37,61,31,44,37,40,48,38,30,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,28,-1,21,-1,-1,-1,-1,35,39,36,59,34,45,42,43,49,41,32,22
"184801",-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,19,50,31,-1,-1,30,20,28,23,.,.,-1,-1,-1,.,.,.,-1,.,-1,-1,.,.,19,21,-1,50,-1,-1,-1,-1,-1,-1,.,.,16,23,-1,-1,-1,-1,40,-1,-1,-1,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,-1,-1,-1,-1,-1,-1,-1,50,-1,.,.,24,14,-1,33,-1,-1,33,-1,25,-1,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,30,19,-1,36,-1,-1,40,23,35,-1,.,.
"184901",-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,38,50,50,45,50,43,42,38,31,48,31,.,.,.,.,.,.,.,.,.,.,.,.,32,32,39,41,41,45,38,36,30,28,50,26,35,40,48,45,44,49,41,46,27,25,48,26,33,29,41,38,42,47,35,29,-1,40,56,-1,-1,-1,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,36,44,-1,-1,-1,-1,-1,-1,44,37,51,54,46,52,44,39,45,37,48,35,17,17,28,31,24,31,21,17,-1,-1,-1,-1,-1,29,-1,41,-1,35,-1,27,-1,42,-1,-1,41,40,51,52,46,51,44,44,39,29,48,29
"184902",41,35,-1,57,36,39,43,45,78,-1,-1,-1,83,80,-1,-1,100,-1,100,88,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,-1,.,.,.,35,42,37,46,41,46,38,44,46,53,34,33,-1,24,-1,-1,-1,32,21,36,-1,-1,-1,-1,29,35,30,39,36,38,31,37,39,50,26,29,35,43,33,38,39,46,41,46,39,50,42,40,30,37,28,37,37,41,31,36,43,50,27,33,-1,33,-1,-1,-1,36,-1,33,-1,.,-1,-1,-1,18,-1,-1,27,32,18,20,-1,-1,-1,-1,36,42,40,52,42,46,35,41,52,57,26,28,14,19,19,27,17,22,16,19,25,35,16,11,-1,14,-1,16,5,18,4,12,-1,24,-1,14,37,44,39,47,42,47,40,45,47,54,35,34
"184903",41,42,34,40,37,41,42,45,50,55,42,38,71,76,83,70,67,65,70,72,80,89,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,46,48,51,53,40,44,47,49,55,54,42,33,27,40,27,40,18,29,27,39,44,41,33,44,29,31,34,37,27,30,30,32,40,41,27,22,49,50,53,52,41,46,53,53,48,51,50,40,32,35,41,37,30,34,33,34,38,45,31,25,50,67,-1,78,47,53,50,68,-1,-1,-1,-1,12,11,16,10,18,19,13,13,-1,9,22,11,42,45,48,53,39,43,41,44,62,58,34,26,21,20,27,25,17,18,22,21,34,29,19,11,7,24,6,24,6,24,9,26,11,30,5,21,51,52,55,59,44,48,53,54,61,58,46,36
"184904",-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,.,-1,.,.,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,41,39,42,46,53,41,44,36,41,43,32,-1,-1,.,-1,.,-1,-1,-1,.,-1,.,.,31,38,25,34,38,49,32,37,37,40,38,35,43,47,43,44,49,56,45,52,30,41,52,34,29,37,-1,42,31,45,30,38,26,42,-1,37,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,36,34,39,43,50,37,38,41,42,34,31,8,20,-1,24,9,19,8,25,29,35,-1,-1,-1,25,-1,-1,-1,23,-1,21,-1,38,-1,-1,39,41,42,41,48,54,42,45,38,41,46,31
"184907",64,68,61,75,75,75,68,67,71,74,56,68,81,82,83,73,78,87,80,80,-1,-1,-1,78,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,71,72,72,78,69,73,71,70,66,65,69,60,53,54,43,60,55,47,51,45,50,64,58,-1,41,45,48,53,42,50,42,44,42,51,39,35,72,73,71,78,69,72,75,74,59,60,78,66,55,57,62,64,51,55,57,56,51,57,61,41,77,46,86,63,-1,73,56,38,71,-1,-1,.,21,16,-1,-1,30,26,18,18,-1,-1,-1,-1,71,71,73,79,69,73,68,67,72,70,60,56,36,35,39,46,36,36,35,34,36,37,31,20,20,36,23,39,25,39,24,33,19,42,17,40,74,75,74,81,72,75,74,73,68,66,70,63
"184908",67,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,46,49,51,60,43,46,48,51,38,44,32,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,34,40,44,32,33,37,38,28,32,21,24,46,49,50,58,42,45,50,50,37,43,37,45,34,39,41,41,31,39,40,36,38,41,-1,43,-1,-1,-1,.,-1,-1,-1,-1,.,-1,.,.,-1,-1,-1,.,-1,-1,-1,-1,.,-1,-1,-1,46,48,51,62,44,47,46,51,39,45,28,31,20,12,22,24,16,16,23,16,17,-1,7,-1,-1,11,-1,26,-1,15,11,14,-1,-1,-1,-1,49,51,53,63,46,48,50,54,37,44,34,39
"184909",41,59,-1,-1,-1,38,53,47,-1,83,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,58,63,60,69,56,63,61,65,63,59,50,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,48,58,62,36,54,42,51,57,57,26,32,60,65,68,68,53,61,64,69,69,54,58,58,36,44,29,63,40,33,40,44,35,60,28,38,-1,-1,-1,.,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,56,61,54,70,58,64,58,61,60,64,43,48,26,21,27,34,32,24,29,30,31,22,17,13,15,32,-1,44,24,33,20,37,-1,-1,-1,-1,61,65,64,71,58,66,64,68,66,59,53,56
"184911",-1,-1,-1,.,-1,-1,-1,-1,.,.,-1,-1,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,41,48,30,42,42,52,50,62,-1,58,38,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,39,38,47,24,33,38,47,46,-1,-1,56,36,43,45,42,35,43,40,57,56,60,-1,77,55,50,30,-1,-1,33,30,67,43,-1,-1,71,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,40,36,60,-1,40,43,45,42,-1,-1,44,-1,16,15,-1,-1,19,17,28,26,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,43,50,35,44,44,48,51,70,-1,57,38
"185901",-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,27,13,11,19,26,28,28,35,36,25,23,.,.,.,.,.,.,.,.,.,.,.,.,21,26,11,9,18,24,27,27,31,36,24,22,22,26,9,-1,15,27,30,31,29,32,36,18,21,27,13,11,19,26,28,28,31,34,22,24,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,23,28,19,14,25,24,26,25,42,40,16,29,9,19,11,8,8,18,17,21,22,19,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"185902",-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,42,48,59,43,45,44,46,53,41,32,27,.,.,.,.,.,.,.,.,.,.,.,.,36,37,36,54,35,40,36,44,49,31,25,19,49,48,50,62,44,51,52,55,49,38,50,38,39,37,39,53,38,38,39,43,54,33,28,26,.,.,.,.,.,.,.,.,.,.,.,.,-1,15,-1,42,29,23,-1,-1,-1,-1,-1,-1,40,37,47,57,43,41,37,39,57,43,18,20,22,23,21,38,22,22,21,26,38,32,16,-1,-1,19,-1,-1,-1,18,-1,16,-1,-1,-1,-1,49,47,57,67,48,52,49,49,51,50,38,27
"185903",-1,-1,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,31,39,23,38,34,45,35,43,26,28,38,33,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,26,33,18,32,31,42,31,38,22,18,39,34,34,39,25,29,35,43,39,45,21,18,40,39,29,36,20,36,33,44,33,41,24,23,38,32,.,.,.,.,.,.,.,.,.,.,.,.,-1,14,-1,-1,18,32,8,15,-1,-1,22,-1,28,38,22,47,34,46,30,41,32,36,35,25,10,14,6,19,18,24,14,19,12,12,19,14,8,19,-1,31,10,18,16,23,-1,-1,-1,-1,49,55,46,54,47,51,49,61,47,60,38,45
"185904",.,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,25,24,40,29,37,34,40,25,-1,38,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,21,17,21,-1,22,29,33,32,-1,-1,-1,-1,28,22,33,-1,32,39,38,42,-1,-1,-1,-1,26,21,33,-1,30,27,41,32,-1,-1,-1,-1,.,-1,.,.,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,27,27,-1,50,27,35,30,37,-1,-1,29,-1,13,-1,-1,-1,18,26,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,27,-1,50,29,44,30,45,-1,-1,39,-1
"186901",-1,.,.,.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,38,28,35,42,50,36,42,33,31,28,24,-1,-1,.,.,.,-1,-1,-1,-1,.,.,-1,25,41,-1,41,43,46,27,43,-1,35,-1,-1,30,39,-1,26,42,55,39,51,-1,-1,-1,26,25,34,19,28,39,48,30,39,-1,29,25,21,.,.,.,.,.,.,.,.,.,.,.,.,-1,37,-1,-1,33,54,-1,43,-1,-1,-1,-1,28,38,33,41,43,44,33,33,44,47,-1,-1,-1,28,-1,-1,30,44,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,50,56,56,58,57,61,59,50,-1,-1,-1,-1
"186902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,78,89,-1,-1,100,100,75,89,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,32,33,38,36,38,36,35,36,31,34,27,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,24,25,30,27,32,31,27,30,25,24,23,15,33,34,40,35,40,37,38,39,26,27,32,26,31,30,36,33,37,34,33,34,30,32,26,18,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,14,10,-1,-1,31,25,11,13,-1,-1,-1,-1,31,32,35,36,36,36,31,34,36,41,22,15,12,12,12,20,20,17,15,16,12,13,12,3,8,25,-1,20,-1,31,7,29,-1,-1,-1,26,40,52,51,57,41,49,46,54,40,51,33,30
"186903",.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,.,-1,.,.,50,49,59,66,52,51,51,50,46,60,42,28,-1,-1,.,-1,-1,.,-1,-1,.,.,.,.,34,38,46,59,36,40,41,36,-1,57,28,17,52,52,67,63,48,53,57,54,40,55,48,36,47,47,59,63,46,49,51,46,29,62,42,31,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,29,-1,-1,29,40,-1,-1,-1,-1,-1,-1,48,47,52,69,57,49,46,45,50,65,36,19,25,31,37,52,34,33,24,34,30,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,54,66,79,66,56,52,58,76,59,-1,-1
"187901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,27,35,46,35,20,33,36,45,25,29,31,28,.,-1,.,.,.,-1,.,-1,.,.,.,-1,23,30,44,27,15,26,28,34,19,22,29,33,31,40,44,35,24,38,40,50,23,29,34,47,29,23,-1,-1,-1,23,33,38,-1,-1,-1,-1,22,25,39,-1,13,24,26,33,-1,-1,39,37,.,.,.,.,.,.,.,.,.,.,.,.,23,29,49,36,17,28,32,39,26,28,27,14,6,13,20,13,4,12,10,19,-1,15,-1,-1,-1,21,-1,-1,-1,22,-1,27,-1,-1,-1,42,28,38,48,43,23,37,39,49,27,36,28,24
"187903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,23,19,38,23,19,27,24,-1,19,24,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,19,21,30,26,15,27,23,-1,19,25,16,21,27,-1,41,23,22,31,31,-1,-1,32,-1,26,21,-1,39,33,18,31,21,-1,-1,33,25,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,22,21,33,35,24,16,23,19,-1,-1,-1,-1,9,8,-1,23,15,8,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,35,-1,18,19,31,-1,-1,-1,-1
"187904",-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,28,14,27,18,30,30,28,11,47,17,11,7,18,-1,16,9,22,14,22,-1,26,-1,-1,14,23,7,23,13,28,23,25,-1,34,19,8,22,29,17,20,19,30,35,33,-1,42,25,10,21,26,13,20,21,36,33,28,-1,45,20,11,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,12,20,16,11,-1,-1,-1,-1,15,27,12,33,16,31,25,24,18,52,10,12,7,12,-1,16,9,17,17,15,-1,21,15,-1,-1,30,-1,-1,-1,38,-1,26,-1,42,-1,-1,25,39,26,43,23,31,41,35,-1,64,20,-1
"187906",-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,43,23,63,35,43,41,45,38,41,39,-1,37,53,-1,-1,38,60,31,38,-1,67,-1,-1,34,39,24,59,36,46,40,39,-1,50,50,-1,37,36,-1,-1,32,41,43,36,-1,36,-1,-1,28,27,-1,-1,-1,40,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,-1,-1,-1,-1,.,-1,.,-1,35,48,-1,70,38,45,38,50,-1,47,33,-1,14,35,-1,56,14,32,20,39,-1,33,-1,-1,-1,55,.,-1,-1,-1,-1,63,-1,-1,-1,-1,42,52,-1,79,46,40,58,60,-1,-1,-1,-1
"187907",24,26,32,27,23,36,28,29,-1,-1,-1,-1,77,87,-1,83,70,100,83,80,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,.,.,.,29,33,30,37,29,36,36,35,25,34,29,24,15,20,19,23,15,25,20,20,19,17,16,11,20,25,20,30,21,30,27,26,15,29,22,19,31,35,30,36,28,37,40,39,23,33,37,31,23,27,19,31,25,31,30,29,17,31,20,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,-1,10,7,18,13,12,-1,-1,-1,-1,28,32,30,39,29,35,32,31,26,35,22,18,7,11,8,14,5,14,13,11,10,12,9,7,4,12,-1,11,5,13,6,13,-1,17,-1,18,33,37,35,41,31,38,40,39,27,39,34,25
"187910",-1,50,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,40,43,38,49,42,51,42,42,54,53,38,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,32,35,30,42,33,45,35,35,45,45,29,24,43,46,33,52,43,52,49,48,46,45,50,45,43,41,58,47,46,50,40,46,60,55,36,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,36,40,41,46,41,50,37,37,61,60,27,20,23,28,25,31,26,35,25,26,35,40,13,10,-1,13,-1,-1,-1,20,-1,10,-1,-1,-1,-1,40,43,37,49,42,51,44,42,53,54,39,32
"188901",41,45,49,52,45,47,43,44,45,47,36,31,52,54,50,57,63,69,48,50,50,51,50,51,42,50,-1,-1,-1,53,75,56,-1,-1,-1,-1,42,46,47,52,45,51,43,46,45,49,38,33,23,28,29,34,29,37,25,29,25,32,24,20,32,36,38,43,38,44,33,37,34,39,30,26,45,49,46,51,46,53,48,50,42,47,45,40,36,40,41,45,41,47,37,40,38,43,33,27,39,49,40,65,44,45,46,42,50,52,-1,26,22,24,19,22,36,40,23,24,11,13,24,19,39,43,48,53,44,50,39,42,48,52,31,26,20,20,27,27,26,29,22,20,26,30,17,11,6,21,11,24,11,27,8,21,10,24,6,17,54,58,60,65,54,60,55,57,57,63,49,42
"188902",30,39,55,-1,-1,26,38,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,33,36,41,48,36,41,36,39,33,33,42,30,57,62,-1,-1,-1,67,62,64,-1,-1,-1,-1,27,31,37,39,30,38,31,33,28,28,34,29,35,38,44,46,34,42,41,45,28,25,52,39,33,32,33,41,34,37,38,32,27,31,45,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,27,33,22,-1,-1,-1,-1,32,34,38,50,37,39,32,32,38,43,33,22,9,15,14,28,16,23,13,15,9,17,20,14,-1,8,-1,-1,-1,13,-1,8,-1,-1,-1,-1,33,37,42,50,37,42,35,41,34,33,40,32
"188903",64,35,-1,-1,56,43,70,59,-1,-1,-1,-1,62,65,88,73,64,79,65,64,63,47,38,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,41,42,60,52,40,41,44,44,47,42,32,32,50,36,-1,-1,36,-1,38,50,-1,.,-1,-1,38,40,62,54,37,41,41,40,53,36,29,28,45,45,62,43,41,43,51,49,38,37,38,43,31,34,50,43,29,35,36,34,57,30,21,24,-1,-1,-1,-1,-1,-1,-1,71,.,.,-1,-1,21,-1,-1,-1,25,39,26,21,-1,-1,-1,-1,38,39,58,60,39,39,35,39,55,48,26,22,21,15,32,32,17,16,20,15,30,26,18,10,10,22,-1,27,11,13,15,22,-1,-1,-1,-1,42,44,57,54,42,41,43,44,38,50,30,36
"188904",65,71,67,89,83,79,69,68,54,86,-1,-1,-1,-1,.,-1,-1,-1,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,59,62,53,61,60,65,59,62,57,61,60,52,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,37,37,43,50,44,46,37,40,32,35,50,37,64,66,51,63,62,67,66,67,50,58,68,66,52,53,36,54,52,56,56,55,51,52,57,52,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,59,54,60,59,63,52,56,63,63,52,39,26,23,30,32,32,37,25,21,26,17,21,17,12,25,17,18,24,34,13,26,-1,-1,-1,25,60,63,55,62,61,67,59,63,57,61,61,53
