DISTRICT,D200A001S15R,D200AC01S15R,D200AM01S15R,D200AR01S15R,D200AS01S15R,D200AW01S15R,D300A001S15R,D300AC01S15R,D300AM01S15R,D300AR01S15R,D300AS01S15R,D300AW01S15R,D400A001S15R,D400AC01S15R,D400AM01S15R,D400AR01S15R,D400AS01S15R,D400AW01S15R,DA00A001S15R,DA00AC01S15R,DA00AM01S15R,DA00AR01S15R,DA00AS01S15R,DA00AW01S15R,DB00A001S15R,DB00AC01S15R,DB00AM01S15R,DB00AR01S15R,DB00AS01S15R,DB00AW01S15R,DE00A001S15R,DE00AC01S15R,DE00AM01S15R,DE00AR01S15R,DE00AS01S15R,DE00AW01S15R,DF00A001S15R,DF00AC01S15R,DF00AM01S15R,DF00AR01S15R,DF00AS01S15R,DF00AW01S15R,DH00A001S15R,DH00AC01S15R,DH00AM01S15R,DH00AR01S15R,DH00AS01S15R,DH00AW01S15R,DI00A001S15R,DI00AC01S15R,DI00AM01S15R,DI00AR01S15R,DI00AS01S15R,DI00AW01S15R,DL00A001S15R,DL00AC01S15R,DL00AM01S15R,DL00AR01S15R,DL00AS01S15R,DL00AW01S15R,DM00A001S15R,DM00AC01S15R,DM00AM01S15R,DM00AR01S15R,DM00AS01S15R,DM00AW01S15R,DR00A001S15R,DR00AC01S15R,DR00AM01S15R,DR00AR01S15R,DR00AS01S15R,DR00AW01S15R,DS00A001S15R,DS00AC01S15R,DS00AM01S15R,DS00AR01S15R,DS00AS01S15R,DS00AW01S15R,DW00A001S15R,DW00AC01S15R,DW00AM01S15R,DW00AR01S15R,DW00AS01S15R,DW00AW01S15R
"062906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,71,100,89,78,90,.,.,.,.,.,.,79,-1,-1,83,-1,100,93,75,-1,97,100,100,77,-1,-1,75,-1,100,.,.,.,.,.,.,.,.,.,.,.,.,77,67,-1,81,-1,82,72,-1,-1,82,-1,88,-1,-1,.,-1,-1,.,89,75,-1,93,86,87
"063903",-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,79,91,86,82,65,93,-1,-1,100,-1,-1,74,65,85,83,71,50,88,81,90,94,78,79,70,52,88,79,71,53,.,.,.,.,.,.,.,.,.,.,.,.,77,78,92,79,87,50,68,58,73,77,60,41,81,-1,-1,90,.,.,91,95,95,91,89,76
"063906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,63,88,83,-1,85,.,.,.,.,.,.,77,61,86,84,-1,83,76,50,83,89,-1,80,64,-1,-1,70,-1,86,.,.,.,.,.,.,-1,.,.,-1,.,.,81,82,-1,77,.,90,66,53,-1,73,-1,-1,50,-1,-1,50,-1,-1,86,74,100,91,-1,85
"064903",-1,.,.,-1,.,.,89,-1,.,82,-1,-1,.,.,.,.,.,.,62,62,65,63,61,54,80,-1,-1,83,-1,-1,58,57,57,60,58,49,68,64,65,70,68,66,61,61,63,63,60,53,-1,.,.,-1,.,-1,39,-1,-1,43,-1,47,56,61,65,57,55,42,48,48,51,50,50,37,31,33,60,28,45,-1,75,83,92,73,80,62
"065901",83,-1,-1,90,-1,-1,-1,-1,.,-1,-1,.,-1,.,.,-1,-1,-1,83,82,85,86,63,84,73,-1,-1,69,-1,89,73,75,75,76,46,80,82,80,86,85,67,83,72,79,-1,74,80,-1,.,.,.,.,.,.,-1,.,.,-1,.,-1,83,84,85,87,61,86,72,71,75,74,47,78,28,-1,-1,40,-1,-1,86,82,94,91,64,88
"065902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,61,86,83,76,82,-1,.,.,-1,.,.,78,67,88,81,79,75,78,59,88,87,78,-1,72,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,-1,.,.,77,64,83,78,75,100,64,75,-1,62,71,-1,73,-1,-1,-1,-1,.,80,60,80,88,75,86
"066005",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,-1,.,81,.,-1,.,.,.,.,.,.,61,-1,.,80,.,-1,50,-1,.,71,.,-1,63,-1,.,80,.,-1,.,.,.,.,.,.,-1,-1,.,-1,.,-1,82,-1,.,89,.,-1,64,-1,.,81,.,-1,.,.,.,.,.,.,-1,.,.,-1,.,.
"066901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,74,88,71,70,80,.,.,.,.,.,.,73,72,90,71,63,83,78,79,94,74,75,88,73,74,88,71,69,80,.,.,.,.,.,.,49,-1,-1,52,-1,.,69,71,80,67,67,71,62,65,83,55,55,78,-1,-1,-1,-1,.,-1,-1,.,.,.,-1,.
"066902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,67,70,61,67,58,.,.,.,.,.,.,56,61,60,54,60,50,63,61,66,64,59,69,63,67,70,61,67,58,.,.,.,.,.,.,42,88,-1,36,-1,-1,64,75,75,57,77,48,49,52,53,49,50,39,57,-1,.,50,-1,-1,83,-1,.,-1,.,.
"066903",-1,.,.,-1,.,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,63,63,71,64,63,55,.,.,.,.,.,.,57,58,68,56,59,50,67,63,71,69,58,74,63,63,70,63,64,51,.,.,.,.,.,.,55,-1,-1,57,.,-1,59,64,71,58,70,39,50,53,62,49,51,39,100,-1,.,100,-1,-1,70,67,83,73,-1,71
"067902",94,-1,-1,94,-1,100,-1,-1,.,-1,.,.,-1,-1,.,-1,-1,.,92,83,93,94,92,92,-1,.,-1,-1,.,.,90,81,88,92,91,92,91,79,91,94,90,93,91,78,100,93,96,89,-1,.,.,-1,.,.,80,-1,.,86,-1,-1,92,87,96,93,94,91,84,74,88,87,86,83,82,-1,-1,80,-1,-1,92,84,95,94,91,92
"067903",-1,.,.,-1,.,.,88,-1,-1,89,-1,-1,.,.,.,.,.,.,83,81,81,85,72,92,64,-1,-1,69,-1,-1,81,76,80,83,70,92,84,80,79,89,52,90,76,67,67,81,55,89,.,.,.,.,.,.,47,-1,-1,62,-1,63,82,82,82,81,82,93,68,63,64,73,49,79,49,70,-1,44,67,-1,86,86,86,87,78,94
"067904",-1,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,71,81,75,73,57,63,-1,-1,-1,-1,.,.,64,73,67,66,52,56,69,77,70,72,48,71,68,83,78,68,55,56,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,73,87,80,74,68,55,54,66,-1,59,35,41,30,-1,-1,-1,-1,-1,74,79,70,76,60,69
"067907",82,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,58,55,47,61,55,54,43,-1,-1,71,-1,-1,52,43,62,57,44,46,64,52,62,71,56,61,54,52,-1,57,-1,45,-1,.,.,-1,.,.,-1,-1,.,-1,-1,.,52,59,39,53,54,46,42,43,39,45,34,33,31,-1,-1,31,-1,-1,59,58,45,62,55,58
"067908",-1,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,88,80,93,95,80,79,.,.,.,.,.,.,89,78,91,97,90,77,87,72,100,93,73,92,92,-1,-1,100,-1,-1,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,89,88,90,98,84,-1,84,67,88,94,78,71,-1,.,.,-1,-1,-1,87,83,92,95,77,75
"068802",-1,-1,.,-1,.,.,-1,.,.,-1,.,-1,.,.,.,.,.,.,82,87,.,84,.,72,86,.,.,83,.,-1,81,91,.,82,.,68,82,92,.,81,.,78,78,81,.,79,.,71,.,.,.,.,.,.,-1,-1,.,-1,.,.,81,82,.,87,.,67,73,80,.,76,.,52,77,-1,.,86,.,-1,83,89,.,86,.,71
"068803",86,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,82,70,.,86,.,79,83,-1,.,-1,.,.,.,.,.,.,.,.,84,57,.,90,.,89,77,56,.,80,.,100,.,.,.,.,.,.,-1,.,.,-1,.,.,80,88,.,81,.,64,55,-1,.,57,.,-1,-1,.,.,-1,.,.,83,73,.,88,.,73
"068901",69,70,83,67,74,64,87,82,100,88,83,88,59,73,-1,62,-1,-1,61,61,64,63,57,53,53,54,54,54,56,44,53,52,59,55,43,44,64,60,68,68,56,61,58,57,60,60,52,51,72,74,82,70,75,68,42,40,33,45,26,42,57,61,60,59,58,44,52,53,59,54,51,36,24,33,23,23,27,11,71,72,75,74,70,60
"069901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,75,75,77,68,83,.,.,.,.,.,.,73,76,69,72,70,76,78,71,75,78,88,83,73,73,74,73,71,75,.,.,.,.,.,.,-1,-1,-1,-1,.,-1,75,78,75,76,59,82,62,66,69,61,54,62,48,-1,-1,-1,-1,-1,93,100,-1,96,-1,92
"069902",-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,81,77,91,84,84,67,-1,.,.,-1,.,.,75,74,87,77,82,61,87,82,100,88,80,89,76,68,90,81,85,56,.,.,.,.,.,.,-1,.,.,-1,.,-1,72,70,-1,79,88,31,65,65,86,68,60,-1,-1,.,.,-1,-1,.,85,84,92,86,83,76
"070801",-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,61,51,88,67,53,42,60,57,100,61,-1,42,58,50,89,64,48,39,63,56,92,68,58,42,55,48,71,61,-1,42,.,.,.,.,.,.,42,-1,-1,45,-1,-1,59,45,85,65,47,40,51,38,83,56,47,32,54,-1,-1,58,-1,-1,67,52,92,76,55,44
"070901",-1,-1,.,-1,-1,.,.,.,.,.,.,.,-1,-1,.,-1,-1,.,82,81,100,83,79,76,100,.,-1,-1,.,.,78,76,100,79,76,68,84,83,100,89,62,76,76,69,100,75,79,82,.,.,.,.,.,.,-1,.,.,-1,.,.,80,78,100,76,95,75,69,-1,100,59,-1,-1,55,-1,-1,47,-1,-1,85,91,100,86,76,73
"070903",82,86,88,78,93,75,83,-1,-1,100,-1,-1,90,-1,-1,90,-1,-1,78,80,84,79,73,71,65,62,77,66,57,65,73,75,80,75,67,65,80,80,86,82,69,80,76,78,82,77,70,69,-1,-1,.,-1,.,.,55,41,73,60,35,46,75,81,83,75,77,64,62,66,76,62,57,47,45,76,-1,54,-1,16,86,89,92,86,83,78
"070905",55,-1,-1,55,-1,-1,-1,-1,.,-1,-1,.,-1,-1,.,-1,.,.,77,74,86,78,80,65,72,72,75,74,85,47,73,72,84,75,76,60,78,71,89,80,75,72,75,71,88,76,78,64,100,.,.,100,-1,-1,54,36,76,61,47,43,75,78,82,76,86,57,65,59,76,68,66,47,64,50,86,70,53,67,85,84,85,88,83,76
"070907",71,-1,-1,67,.,-1,83,-1,-1,-1,.,-1,.,.,.,.,.,.,82,81,96,83,74,78,72,62,100,71,82,-1,78,75,97,77,73,73,82,74,93,86,68,84,79,74,95,81,65,80,-1,-1,-1,-1,.,.,66,67,-1,55,-1,86,82,88,100,79,82,72,70,67,95,68,78,62,67,-1,-1,67,-1,83,87,87,96,88,77,83
"070908",83,91,75,82,80,86,94,97,100,90,100,100,69,-1,-1,-1,-1,-1,89,91,92,89,90,84,85,82,86,86,86,82,80,82,82,81,81,73,91,91,94,92,88,88,84,88,89,84,84,76,81,100,-1,76,-1,-1,68,68,-1,71,-1,56,87,91,90,86,92,80,75,80,82,75,79,64,59,59,50,60,69,49,91,92,94,91,92,86
"070909",86,-1,.,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,72,71,83,75,67,61,61,64,-1,67,-1,-1,69,67,88,72,60,58,72,64,86,75,60,67,74,55,100,74,75,75,.,.,.,.,.,.,54,-1,-1,57,-1,-1,72,75,82,75,71,58,59,44,77,62,50,52,-1,-1,-1,-1,.,-1,75,87,75,80,64,57
"070910",78,-1,-1,67,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,85,90,95,85,81,71,100,-1,-1,100,-1,.,77,83,92,81,63,57,87,91,93,88,84,80,80,88,90,81,69,66,-1,-1,-1,-1,.,.,54,-1,.,58,-1,-1,82,90,96,83,78,63,74,81,91,74,71,44,60,67,-1,62,60,-1,89,91,98,89,87,79
"070911",91,86,90,93,91,86,96,100,-1,95,90,100,-1,-1,-1,-1,-1,.,85,88,92,85,82,80,84,88,89,83,82,82,80,84,89,80,75,73,87,87,91,88,80,86,82,83,94,83,75,74,70,63,-1,74,-1,71,71,74,86,73,44,68,84,89,93,82,85,74,70,76,82,70,62,59,66,79,75,59,71,64,88,92,93,87,87,84
"070912",84,84,94,82,89,82,98,100,-1,100,91,-1,71,.,.,-1,.,-1,79,79,81,80,73,75,64,61,74,65,60,61,71,69,72,74,63,68,81,78,84,84,70,82,75,74,77,78,67,71,63,-1,-1,73,-1,-1,61,48,53,69,24,57,77,80,79,77,76,68,64,62,69,67,58,57,34,29,35,37,29,34,84,86,87,86,79,80
"070915",83,-1,-1,100,-1,-1,82,-1,.,100,-1,.,100,-1,-1,-1,-1,.,86,84,99,87,85,76,72,-1,-1,75,-1,-1,78,78,100,78,76,70,83,82,98,85,82,68,75,69,100,74,78,73,90,-1,.,-1,-1,-1,28,-1,.,44,-1,-1,88,86,100,88,89,83,69,67,97,72,62,48,54,60,-1,48,71,-1,88,88,99,89,88,77
"071801",100,.,.,-1,.,-1,93,-1,-1,94,-1,-1,-1,.,.,-1,.,.,86,85,96,87,85,84,85,86,-1,86,-1,-1,85,84,100,85,85,83,88,80,96,91,80,90,85,83,96,86,84,82,.,.,.,.,.,.,64,64,-1,66,47,62,84,89,97,82,91,77,71,70,91,72,70,66,61,-1,-1,62,-1,-1,97,100,-1,96,100,95
"071803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,79,70,63,88,.,.,.,.,.,.,.,72,79,70,64,87,.,77,79,81,68,90,.,71,78,69,62,88,.,.,.,.,.,.,.,50,-1,75,30,88,.,65,80,58,56,84,.,71,79,72,62,87,.,-1,.,.,-1,-1,.,83,-1,-1,71,-1,.
"071804",.,.,.,.,.,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,65,60,68,61,74,.,-1,.,.,.,-1,.,65,56,73,59,75,.,64,58,72,61,68,.,65,59,69,61,73,.,-1,.,.,.,-1,.,40,36,44,38,-1,.,66,67,63,62,81,.,63,57,67,60,71,.,45,-1,-1,50,71,.,80,-1,-1,88,-1,.
"071806",77,-1,-1,83,-1,71,77,71,-1,87,-1,-1,-1,.,.,-1,.,-1,77,69,93,80,66,74,69,63,-1,69,45,86,75,68,95,79,64,71,76,62,93,82,55,79,77,69,94,80,66,74,100,-1,-1,-1,-1,-1,63,53,100,68,48,57,77,76,92,78,76,69,65,55,87,71,55,56,41,50,88,35,-1,50,80,75,92,85,74,69
"071807",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,77,.,70,.,70,.,.,.,.,.,.,70,74,.,69,.,68,67,89,.,65,.,67,71,77,.,70,.,70,.,.,.,.,.,.,66,63,.,69,.,61,76,71,.,78,.,76,68,68,.,69,.,67,52,-1,.,58,.,-1,-1,.,.,-1,.,-1
"071809",-1,.,.,-1,.,-1,-1,.,.,-1,.,-1,.,.,.,.,.,.,92,78,.,94,.,98,100,-1,.,-1,.,-1,89,76,.,92,.,96,94,90,.,94,.,100,91,76,.,93,.,97,.,.,.,.,.,.,80,-1,.,90,.,-1,89,63,.,94,.,95,82,50,.,88,.,94,73,-1,.,100,.,.,100,-1,.,100,.,100
"071810",-1,.,.,-1,.,.,-1,.,.,-1,.,.,.,.,.,.,.,.,66,.,.,66,.,.,.,.,.,.,.,.,68,.,.,68,.,.,72,.,.,72,.,.,66,.,.,66,.,.,.,.,.,.,.,.,50,.,.,50,.,.,56,.,.,56,.,.,40,.,.,40,.,.,-1,.,.,-1,.,.,-1,.,.,-1,.,.
"071901",80,78,-1,74,100,-1,86,-1,.,88,.,-1,-1,-1,-1,-1,.,.,73,74,81,70,76,72,73,67,-1,75,62,86,71,73,80,69,74,69,74,72,83,73,72,78,72,74,81,70,75,71,-1,-1,-1,-1,.,.,48,46,55,47,40,54,71,76,80,68,79,66,58,61,72,56,60,56,32,35,41,31,42,17,82,88,84,76,85,89
"071902",82,83,80,82,80,80,91,93,91,91,93,90,80,82,70,81,72,85,74,75,79,74,71,71,76,78,74,76,80,75,69,70,75,69,64,66,76,74,81,77,69,77,72,73,78,72,68,69,85,89,92,84,87,76,52,51,54,54,39,51,72,75,77,71,73,65,63,65,71,63,58,58,35,39,39,36,31,26,87,87,87,88,87,84
"071903",-1,.,.,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,73,76,88,74,58,74,-1,.,.,-1,-1,.,72,75,88,72,58,73,74,76,87,75,55,77,73,76,88,74,57,74,83,-1,-1,-1,.,.,58,55,84,60,41,60,72,77,89,72,60,72,64,66,82,65,46,65,49,39,-1,48,52,55,96,100,-1,92,-1,-1
"071904",-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66,71,79,64,63,59,71,-1,.,-1,-1,-1,65,70,78,64,63,59,69,70,81,69,60,65,66,71,79,64,63,59,.,.,.,.,.,.,47,51,66,46,42,45,63,72,77,59,65,53,56,63,75,54,51,47,38,47,48,36,-1,32,52,-1,-1,38,-1,-1
"071905",90,100,78,90,92,84,94,100,82,93,100,92,90,-1,.,93,-1,-1,80,81,88,80,79,78,81,85,83,79,85,72,78,78,86,78,76,76,82,80,89,82,78,83,80,80,87,80,79,78,67,80,73,63,50,-1,64,62,78,65,50,68,79,81,86,78,80,73,69,69,79,70,67,65,59,65,62,57,65,50,88,90,95,87,87,84
"071906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,71,78,73,68,77,100,-1,.,-1,.,-1,73,71,78,73,70,77,77,68,87,80,66,85,73,70,77,73,68,77,.,.,.,.,.,.,58,47,63,55,71,73,69,73,72,67,71,69,62,53,65,62,65,70,48,-1,-1,54,-1,-1,74,86,-1,67,-1,-1
"071907",100,-1,.,100,-1,-1,91,88,-1,100,-1,-1,.,.,.,.,.,.,76,79,75,76,78,66,91,100,100,84,100,-1,72,76,72,73,73,61,77,78,73,78,75,71,75,78,74,75,78,66,67,-1,.,-1,-1,-1,57,55,51,60,44,56,75,80,77,74,82,62,64,68,59,66,65,52,39,43,18,39,63,33,90,96,95,91,92,72
"071908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,58,79,60,60,55,.,.,.,.,.,.,60,57,79,60,60,53,59,54,77,60,58,53,60,58,79,60,60,55,.,.,.,.,.,.,31,25,45,36,16,26,62,63,80,60,62,57,49,49,69,49,46,38,32,-1,-1,30,-1,-1,-1,.,.,-1,.,.
"071909",89,93,87,87,88,96,93,98,94,89,97,94,88,88,100,86,-1,86,80,83,81,79,81,79,84,84,81,84,87,80,77,80,79,76,78,76,83,83,85,82,79,85,80,83,81,79,81,79,69,77,-1,64,86,73,58,58,59,58,52,60,78,83,78,77,83,73,66,70,69,64,69,61,46,53,40,47,48,35,86,90,86,85,88,82
"072801",70,78,-1,75,63,.,84,-1,-1,75,-1,.,-1,-1,-1,.,.,.,75,82,72,71,83,-1,66,83,54,66,69,.,74,82,70,70,81,-1,76,84,72,73,79,-1,74,81,71,70,81,-1,-1,-1,-1,-1,-1,.,71,81,71,67,78,.,75,80,71,69,90,-1,74,82,69,70,81,-1,54,70,52,49,56,.,81,85,78,76,89,-1
"072802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,80,64,74,74,.,.,.,.,.,.,.,74,85,62,77,69,.,81,100,-1,79,83,.,65,-1,-1,70,75,.,90,-1,-1,-1,-1,.,.,.,.,.,.,.,68,70,63,71,64,.,71,79,62,74,67,.,-1,.,.,-1,.,.,74,82,75,73,69,.
"072901",-1,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,61,-1,-1,69,-1,71,.,.,.,.,.,.,53,-1,-1,61,-1,78,76,-1,-1,88,-1,100,40,-1,-1,46,-1,-1,.,.,.,.,.,.,26,-1,-1,33,-1,-1,52,-1,-1,59,-1,-1,45,-1,-1,48,-1,-1,-1,.,.,-1,.,.,92,-1,-1,100,-1,71
"072902",83,-1,-1,89,.,-1,-1,.,.,-1,.,-1,.,.,.,.,.,.,73,74,86,75,48,68,100,-1,-1,100,-1,-1,68,70,86,71,40,61,75,74,85,79,43,73,67,66,83,70,41,63,-1,-1,-1,-1,-1,-1,34,34,-1,38,-1,34,71,73,88,72,51,63,61,63,85,62,39,43,45,46,-1,47,-1,-1,82,85,91,83,57,77
"072903",80,83,-1,74,100,89,83,83,.,83,-1,-1,-1,-1,-1,-1,.,.,81,82,84,82,85,71,66,60,-1,61,86,.,70,71,75,70,72,61,83,82,85,85,82,79,70,73,76,69,73,64,80,78,100,86,-1,-1,46,50,50,45,-1,51,79,82,83,79,87,63,62,64,68,62,60,52,34,37,-1,35,40,24,86,87,87,88,89,75
"072904",-1,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,89,89,-1,90,-1,92,.,.,.,.,.,.,91,-1,-1,91,-1,100,90,100,-1,88,-1,85,88,.,.,-1,.,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,87,80,.,93,-1,100,87,-1,.,90,-1,90,-1,-1,.,-1,-1,-1,88,89,-1,89,-1,94
"072908",-1,-1,.,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,81,76,94,88,65,75,.,.,.,.,.,.,78,75,83,85,73,56,85,81,100,92,60,85,73,71,-1,76,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,-1,.,.,76,70,88,83,69,-1,67,65,88,71,-1,-1,-1,-1,.,-1,-1,.,84,78,100,91,64,87
"072909",100,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,69,80,77,79,65,.,.,.,.,.,.,65,55,-1,73,45,60,78,57,-1,88,78,70,63,60,-1,67,54,61,.,.,.,.,.,.,44,-1,-1,56,-1,38,72,79,82,70,80,64,60,60,79,64,-1,50,-1,-1,-1,-1,-1,-1,83,75,89,85,100,71
"072910",-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,96,.,86,89,71,.,.,.,.,.,.,77,100,.,77,-1,-1,88,100,.,86,78,89,44,-1,.,45,-1,-1,.,.,.,.,.,.,-1,.,.,-1,.,-1,85,92,.,86,100,-1,54,-1,.,53,-1,-1,-1,.,.,-1,.,.,92,96,.,92,94,86
"073901",75,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,76,70,77,58,67,79,76,-1,83,67,88,71,77,69,73,52,68,73,69,47,81,58,76,67,73,68,71,43,58,.,.,.,.,.,.,50,-1,-1,61,.,-1,73,82,87,74,58,57,70,76,69,74,51,65,36,50,83,32,-1,-1,87,85,-1,90,87,83
"073903",50,-1,-1,-1,.,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,42,44,60,41,48,29,42,47,64,38,43,34,42,45,60,41,48,29,45,45,57,45,45,35,41,39,47,43,46,22,.,.,.,.,.,.,19,32,-1,21,-1,-1,40,44,65,37,53,25,36,39,54,34,44,22,23,42,-1,16,31,-1,57,56,.,54,100,-1
"073904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,62,100,85,53,75,-1,.,.,-1,.,.,63,-1,-1,80,-1,83,76,-1,.,91,-1,91,67,-1,-1,88,-1,75,-1,.,.,-1,.,-1,.,.,.,.,.,.,78,69,100,82,75,67,55,44,.,69,-1,56,-1,-1,.,-1,-1,-1,81,75,100,85,67,74
"073905",63,-1,.,80,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,72,75,71,71,88,54,59,47,-1,58,92,54,67,65,61,67,87,56,75,76,80,72,85,68,73,71,75,75,75,62,.,.,.,.,.,.,-1,.,.,-1,.,-1,69,74,65,70,91,43,58,63,55,56,83,28,44,-1,-1,44,71,-1,74,86,74,70,94,51
"074903",69,86,88,67,-1,-1,100,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,73,78,70,72,71,70,55,43,60,61,41,56,65,71,62,65,63,61,75,74,74,77,65,80,70,72,68,68,77,66,40,-1,-1,-1,-1,-1,46,50,-1,45,50,52,70,82,66,68,77,60,53,64,58,50,53,42,35,63,-1,30,50,-1,76,84,73,76,74,72
"074904",100,-1,.,100,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,90,89,94,91,83,93,.,.,.,.,.,.,86,85,-1,89,76,90,91,92,89,91,82,92,78,-1,.,75,-1,100,-1,.,.,.,-1,.,-1,-1,.,-1,.,.,90,85,100,91,83,94,77,77,83,80,55,80,70,-1,.,-1,-1,.,91,91,94,92,81,91
"074905",-1,-1,-1,-1,.,.,100,.,.,-1,-1,-1,.,.,.,.,.,.,76,84,84,79,61,68,-1,-1,-1,-1,.,.,73,84,80,74,56,63,77,80,83,82,58,67,73,-1,-1,68,-1,-1,-1,-1,.,-1,.,.,-1,.,.,-1,.,-1,76,93,86,76,65,69,55,60,-1,61,-1,67,49,75,-1,50,-1,-1,76,82,87,81,56,69
"074907",74,-1,-1,69,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,80,80,94,80,81,78,66,53,-1,69,-1,75,75,75,95,73,73,74,82,80,100,81,81,83,74,88,100,67,-1,71,89,-1,-1,-1,-1,-1,38,-1,.,43,.,-1,79,80,88,79,81,73,65,64,90,65,57,61,59,-1,.,54,-1,-1,85,83,95,86,82,81
"074909",95,-1,-1,100,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,80,81,87,81,82,59,73,100,-1,70,-1,-1,72,76,82,73,74,49,84,85,98,85,80,74,76,77,92,78,68,60,72,-1,-1,86,-1,-1,-1,-1,.,-1,.,-1,76,78,76,77,83,44,61,63,73,66,50,31,52,83,-1,47,-1,-1,80,81,87,82,84,59
"074911",81,-1,-1,92,75,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,84,70,93,87,82,86,-1,.,-1,-1,-1,.,80,63,90,82,80,88,85,78,94,86,83,88,67,-1,.,-1,-1,-1,83,-1,.,-1,-1,-1,-1,.,.,-1,.,.,82,57,89,88,82,85,68,47,78,76,68,-1,65,-1,-1,64,-1,-1,84,74,91,87,83,88
"074912",67,-1,.,78,.,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,76,72,98,78,76,61,63,-1,.,-1,.,-1,67,63,92,71,57,50,74,66,95,79,61,60,67,65,100,69,-1,54,-1,-1,-1,-1,.,.,-1,-1,.,-1,.,.,78,77,100,78,88,62,60,46,100,63,62,-1,44,-1,-1,45,67,-1,79,74,97,81,80,64
"074917",100,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,88,89,93,92,90,73,100,-1,.,-1,-1,-1,87,85,100,90,100,66,89,83,100,93,88,79,87,86,100,87,-1,75,-1,.,.,-1,.,.,80,-1,-1,-1,.,-1,88,95,88,91,94,68,73,72,-1,82,63,50,56,-1,.,73,-1,-1,88,89,92,93,88,72
"075901",100,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,86,81,100,85,89,87,69,-1,.,71,-1,83,81,75,100,80,85,82,88,79,100,90,81,97,83,82,100,81,86,84,.,.,.,.,.,.,55,-1,-1,48,-1,67,84,83,100,81,96,80,75,70,100,73,83,78,61,-1,-1,53,88,-1,92,80,100,93,95,95
"075902",80,63,-1,86,-1,-1,100,-1,-1,100,.,-1,.,.,.,.,.,.,80,75,94,81,81,75,69,53,88,75,57,76,71,66,91,72,69,65,83,75,95,84,79,84,68,62,87,68,68,62,100,-1,.,-1,-1,.,41,32,-1,43,-1,34,77,75,93,77,83,66,59,55,85,60,53,51,54,50,-1,58,-1,-1,90,88,98,90,91,83
